epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1845.26,0.82678,0.51107,0.93385,0.94585,0.55913,0.60045,0.41481,1.08412,1.2002,1.09981,0.00643101,0.00643101,0.00643101
43,1888.95,0.8157,0.50443,0.92744,0.81324,0.58421,0.60543,0.4147,1.11523,1.12512,1.11596,0.00628101,0.00628101,0.00628101
44,1932.5,0.82389,0.51178,0.92617,0.86432,0.57905,0.6057,0.40953,1.12191,1.12759,1.12021,0.00612981,0.00612981,0.00612981
45,1975.77,0.80307,0.49858,0.92267,0.92813,0.57677,0.63072,0.43684,1.02072,1.0101,1.04287,0.00597754,0.00597754,0.00597754
46,2018.98,0.78489,0.48093,0.91837,0.924,0.5519,0.58328,0.40506,1.13941,1.40847,1.15036,0.00582435,0.00582435,0.00582435
47,2062.37,0.78593,0.48642,0.91586,0.90626,0.57566,0.59911,0.40377,1.1385,1.25866,1.13924,0.0056704,0.0056704,0.0056704
48,2106.18,0.77409,0.48323,0.91645,0.91651,0.58202,0.62395,0.42402,1.056,1.12605,1.10344,0.00551584,0.00551584,0.00551584
49,2149.61,0.76399,0.46852,0.90891,0.93005,0.57657,0.61956,0.42486,1.13513,1.22023,1.1295,0.00536081,0.00536081,0.00536081
50,2193,0.75903,0.46343,0.90609,0.92061,0.58327,0.63188,0.43032,1.05455,1.14327,1.06158,0.00520548,0.00520548,0.00520548
51,2236.33,0.75402,0.45929,0.90699,0.93951,0.57017,0.60547,0.41225,1.08081,1.24817,1.09234,0.00505,0.00505,0.00505
52,2279.89,0.7445,0.45947,0.90425,0.95758,0.5788,0.6283,0.43171,1.06709,1.08113,1.08518,0.00489452,0.00489452,0.00489452
53,2323.12,0.72968,0.44445,0.90301,0.93334,0.56188,0.61012,0.43008,1.08906,1.2675,1.08916,0.00473919,0.00473919,0.00473919
54,2366.36,0.7236,0.4403,0.90051,0.94938,0.56611,0.60824,0.41947,1.05059,1.18027,1.06786,0.00458416,0.00458416,0.00458416
55,2409.53,0.71492,0.43671,0.89835,0.93375,0.5586,0.58942,0.41718,1.01702,1.14205,1.08109,0.0044296,0.0044296,0.0044296
56,2452.83,0.70418,0.42302,0.89756,0.91963,0.55836,0.58462,0.40182,1.08153,1.30794,1.09542,0.00427565,0.00427565,0.00427565
57,2496,0.69204,0.42353,0.89107,0.93486,0.55274,0.58715,0.40471,1.07416,1.24872,1.09839,0.00412246,0.00412246,0.00412246
58,2539.46,0.68935,0.4151,0.88687,0.92916,0.56889,0.60962,0.42114,1.04759,1.14903,1.09045,0.00397019,0.00397019,0.00397019
59,2583.61,0.69447,0.42265,0.89038,0.9049,0.57013,0.61111,0.42742,1.05793,1.02718,1.08768,0.00381899,0.00381899,0.00381899
60,2628.87,0.67568,0.40904,0.89024,0.92464,0.57224,0.61585,0.43209,1.03701,1.03855,1.08285,0.00366899,0.00366899,0.00366899
61,2672.69,0.66827,0.40538,0.88278,0.91597,0.5757,0.62275,0.42957,1.04093,0.99464,1.08973,0.00352037,0.00352037,0.00352037
62,2716.22,0.66104,0.3949,0.88478,0.93405,0.56529,0.59933,0.42022,1.04562,1.10756,1.09531,0.00337325,0.00337325,0.00337325
63,2759.72,0.65849,0.39634,0.87971,0.91497,0.55497,0.59016,0.41549,1.05624,1.07666,1.10814,0.00322778,0.00322778,0.00322778
64,2803.39,0.65413,0.39593,0.88008,0.94145,0.55074,0.59815,0.42212,1.07715,1.12998,1.1031,0.00308412,0.00308412,0.00308412
65,2847.69,0.63567,0.38635,0.8753,0.92406,0.54442,0.575,0.40545,1.09372,1.20886,1.12377,0.00294239,0.00294239,0.00294239
66,2891.27,0.63113,0.37816,0.87691,0.93569,0.55728,0.59776,0.41943,1.09638,1.14663,1.14347,0.00280275,0.00280275,0.00280275
67,2935.26,0.6263,0.37586,0.87571,0.91619,0.5691,0.59758,0.42247,1.06654,1.21561,1.10848,0.00266532,0.00266532,0.00266532
68,2979.23,0.62653,0.37304,0.8708,0.91689,0.57837,0.60113,0.41948,1.06343,1.20656,1.11288,0.00253024,0.00253024,0.00253024
69,3024.03,0.60967,0.36451,0.86731,0.8913,0.57885,0.62079,0.43115,1.04957,1.14635,1.09471,0.00239766,0.00239766,0.00239766
70,3068.19,0.60456,0.36489,0.86767,0.89482,0.58056,0.61262,0.42757,1.05748,1.10575,1.09119,0.00226769,0.00226769,0.00226769
71,3112.68,0.58877,0.35335,0.86474,0.87987,0.59129,0.61817,0.43256,1.06475,0.99914,1.10329,0.00214046,0.00214046,0.00214046
72,3157.24,0.5916,0.35784,0.86371,0.87496,0.57403,0.59888,0.42054,1.06362,1.08057,1.10824,0.00201611,0.00201611,0.00201611
73,3201.12,0.57364,0.34626,0.86074,0.90027,0.58044,0.60609,0.42531,1.05126,1.06939,1.12442,0.00189475,0.00189475,0.00189475
74,3244.87,0.57264,0.34148,0.86141,0.91904,0.585,0.60761,0.42396,1.04797,1.13076,1.09261,0.00177651,0.00177651,0.00177651
75,3289.44,0.56747,0.34049,0.8638,0.92465,0.58811,0.61727,0.42668,1.05091,1.08597,1.10263,0.00166149,0.00166149,0.00166149
