epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,39.1815,1.63144,1.9117,1.18327,0.65912,0.65053,0.65013,0.41781,1.2026,1.1975,0.99639,0.00332288,0.00332288,0.070094
2,68.8956,1.28474,1.02157,1.02582,0.7473,0.46109,0.50423,0.30547,1.34449,1.50378,1.10247,0.00665459,0.00665459,0.0400924
3,98.1995,1.38573,1.18308,1.08362,0.3721,0.43,0.38293,0.23902,1.4929,2.44963,1.16756,0.00997979,0.00997979,0.0100843
4,127.263,1.4898,1.35604,1.16173,0.74907,0.58425,0.55813,0.28741,1.67158,2.12247,1.35273,0.00997803,0.00997803,0.00997803
5,156.658,1.47606,1.31534,1.16913,0.64135,0.44554,0.49921,0.26215,1.63801,1.76301,1.27608,0.00996097,0.00996097,0.00996097
6,185.809,1.3858,1.15652,1.13151,0.78082,0.50753,0.57391,0.33789,1.32543,1.42315,1.13272,0.00993906,0.00993906,0.00993906
7,214.824,1.34588,1.10655,1.12407,0.69528,0.43646,0.48143,0.28961,1.37144,1.77114,1.12001,0.00991232,0.00991232,0.00991232
8,244.011,1.30069,1.01916,1.10092,0.79431,0.4925,0.52384,0.32123,1.34573,1.51039,1.1637,0.00988079,0.00988079,0.00988079
9,273.05,1.2851,0.99503,1.09776,0.80103,0.52036,0.61258,0.36443,1.27872,1.2581,1.0963,0.00984449,0.00984449,0.00984449
10,302.255,1.24052,0.94082,1.07309,0.72378,0.4793,0.53307,0.33939,1.29243,1.41739,1.11171,0.00980345,0.00980345,0.00980345
11,331.242,1.2129,0.91181,1.07092,0.66795,0.44806,0.45798,0.25903,1.40101,1.89724,1.24601,0.00975773,0.00975773,0.00975773
12,360.352,1.18461,0.86603,1.06116,0.7794,0.44648,0.4956,0.29507,1.41091,1.6269,1.28249,0.00970736,0.00970736,0.00970736
13,389.355,1.16657,0.83836,1.05889,0.83838,0.51896,0.58245,0.37101,1.20014,1.26638,1.11183,0.00965239,0.00965239,0.00965239
14,418.566,1.14975,0.82494,1.05118,0.85546,0.5414,0.60354,0.38462,1.23566,1.40609,1.1279,0.00959289,0.00959289,0.00959289
15,447.656,1.13741,0.80045,1.04023,0.8433,0.51065,0.55191,0.34882,1.19815,1.42365,1.08935,0.00952889,0.00952889,0.00952889
16,476.653,1.10984,0.77241,1.02815,0.8692,0.53969,0.58412,0.38296,1.18617,1.39725,1.09498,0.00946048,0.00946048,0.00946048
17,505.678,1.09703,0.75264,1.03121,0.86019,0.5627,0.60342,0.38572,1.15122,1.35033,1.11147,0.00938772,0.00938772,0.00938772
18,534.928,1.09184,0.74587,1.03063,0.86519,0.51064,0.56812,0.35745,1.22934,1.46091,1.13316,0.00931067,0.00931067,0.00931067
19,564.041,1.07074,0.71886,1.01685,0.81434,0.52963,0.56238,0.37648,1.1784,1.43229,1.13191,0.00922942,0.00922942,0.00922942
20,593.236,1.05303,0.71047,1.01351,0.87534,0.56174,0.59317,0.39111,1.124,1.29795,1.08133,0.00914405,0.00914405,0.00914405
21,622.279,1.04349,0.69302,1.00321,0.7814,0.58081,0.59539,0.40055,1.11918,1.23102,1.10284,0.00905463,0.00905463,0.00905463
22,651.28,1.03889,0.69145,1.00444,0.78332,0.57173,0.58123,0.36897,1.25093,1.34493,1.15841,0.00896127,0.00896127,0.00896127
23,680.251,1.02242,0.67278,1.00567,0.76553,0.55507,0.57846,0.37305,1.16251,1.23834,1.12037,0.00886404,0.00886404,0.00886404
24,709.39,1.00901,0.66795,0.99555,0.84798,0.52771,0.54965,0.37091,1.17711,1.46749,1.11927,0.00876305,0.00876305,0.00876305
25,738.469,0.99536,0.65051,0.99213,0.89931,0.5488,0.60244,0.39327,1.14851,1.35889,1.0973,0.00865839,0.00865839,0.00865839
26,767.536,0.99265,0.6431,0.99231,0.89455,0.56537,0.60651,0.40544,1.171,1.25864,1.11606,0.00855018,0.00855018,0.00855018
27,796.922,0.98679,0.63714,0.98911,0.82709,0.53353,0.56962,0.37194,1.26086,1.38681,1.15702,0.00843851,0.00843851,0.00843851
28,825.93,0.97385,0.63191,0.98284,0.8961,0.55507,0.58427,0.37644,1.16688,1.24015,1.14858,0.00832349,0.00832349,0.00832349
29,854.844,0.96323,0.62704,0.97536,0.90336,0.5641,0.59229,0.38433,1.19655,1.22164,1.14993,0.00820525,0.00820525,0.00820525
30,883.893,0.94676,0.60011,0.96914,0.94262,0.53706,0.57875,0.3844,1.14212,1.30716,1.14506,0.00808389,0.00808389,0.00808389
31,912.935,0.94536,0.60279,0.97041,0.89781,0.5681,0.61581,0.39386,1.19031,1.17949,1.16394,0.00795954,0.00795954,0.00795954
