epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,28.5831,2.81042,1500.14,2.94102,0.45838,0.03339,0.00709,0.00562,2.03543,1135.58,2.67702,0.00332288,0.00332288,0.070094
2,50.5899,1.99286,939.571,2.24037,4e-05,0.02536,0,0,1.80109,943.575,2.24241,0.00661565,0.00661565,0.0400535
3,72.0483,1.83176,840.24,2.00285,0.25004,0.02609,0.0025,0.0015,1.80929,881.242,2.11116,0.00974753,0.00974753,0.00985203
4,93.2177,1.78017,809.287,1.91289,5e-05,0.02657,0,0,1.70592,888.801,1.95828,0.00946048,0.00946048,0.00946048
5,114.781,1.76236,795.859,1.84933,4e-05,0.02536,0,0,1.69676,837.938,1.94535,0.00905463,0.00905463,0.00905463
6,136.107,1.6794,753.5,1.79994,4e-05,0.02536,0,0,1.65102,839.287,1.92294,0.00855018,0.00855018,0.00855018
7,157.742,1.67228,752.323,1.78379,4e-05,0.02536,0,0,1.59116,827.246,1.86456,0.00795954,0.00795954,0.00795954
8,179.025,1.64273,744.911,1.74936,4e-05,0.02536,0,0,1.59857,803.583,1.86237,0.00729725,0.00729725,0.00729725
9,200.127,1.64183,745.728,1.73458,4e-05,0.02536,0,0,1.63126,802.086,1.86508,0.00657963,0.00657963,0.00657963
10,221.526,1.6035,714.794,1.71533,4e-05,0.02536,0,0,1.58085,798.357,1.82989,0.00582435,0.00582435,0.00582435
11,243.477,1.55711,1122.15,1.69852,4e-05,0.02536,0,0,1.65723,828.465,1.89381,0.00505,0.00505,0.00505
12,265.084,1.55059,1108.13,1.68479,4e-05,0.02536,0,0,1.60296,824.155,1.85026,0.00427565,0.00427565,0.00427565
13,286.541,1.53865,1106.09,1.6785,4e-05,0.02536,0,0,1.61078,840.012,1.8464,0.00352037,0.00352037,0.00352037
14,307.941,1.51898,1090.85,1.64592,4e-05,0.02536,0,0,1.60068,826.811,1.81628,0.00280275,0.00280275,0.00280275
15,329.337,1.50547,1092.32,1.64511,4e-05,0.02536,0,0,1.62182,845.567,1.84818,0.00214046,0.00214046,0.00214046
16,350.763,1.50088,1083.08,1.62751,4e-05,0.02536,0,0,1.58251,822.84,1.8189,0.00154982,0.00154982,0.00154982
17,372.593,1.48413,1072.61,1.61592,4e-05,0.02536,0,0,1.57134,824.662,1.80359,0.00104537,0.00104537,0.00104537
18,394.082,1.47902,1082.42,1.60679,4e-05,0.02536,0,0,1.597,825.901,1.81543,0.000639518,0.000639518,0.000639518
19,415.837,1.47107,1078.07,1.60337,4e-05,0.02536,0,0,1.58711,827.094,1.81113,0.00034227,0.00034227,0.00034227
20,437.378,1.46624,1076.82,1.60081,4e-05,0.02536,0,0,1.56951,827.114,1.79585,0.000160943,0.000160943,0.000160943
