epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,57.4426,1.77412,2.45097,1.29258,0.78303,0.56004,0.58931,0.37818,1.25697,1.35608,1.06791,0.00332288,0.00332288,0.070094
2,103.599,1.3417,1.14771,1.04816,0.67867,0.47788,0.4922,0.30047,1.36492,1.89108,1.19453,0.00665459,0.00665459,0.0400924
3,147.976,1.39992,1.25864,1.09776,0.72213,0.45589,0.53086,0.30411,1.45106,1.63973,1.18869,0.00997979,0.00997979,0.0100843
4,191.985,1.49215,1.37875,1.17032,0.67313,0.39075,0.40447,0.23621,1.54377,1.89993,1.19771,0.00997803,0.00997803,0.00997803
5,236.119,1.44977,1.29288,1.15811,0.72593,0.43588,0.47175,0.27669,1.51893,1.80471,1.23833,0.00996097,0.00996097,0.00996097
6,280.081,1.38149,1.17188,1.12659,0.82394,0.45241,0.51473,0.2986,1.44281,1.67659,1.159,0.00993906,0.00993906,0.00993906
7,324.253,1.34716,1.11137,1.11755,0.76738,0.43408,0.52181,0.30831,1.42729,1.87856,1.17969,0.00991232,0.00991232,0.00991232
8,368.09,1.2874,1.0219,1.08386,0.68338,0.49122,0.51869,0.31598,1.30026,1.55219,1.09967,0.00988079,0.00988079,0.00988079
9,411.557,1.27023,0.98474,1.08422,0.76457,0.51815,0.57014,0.34262,1.31443,1.45626,1.11206,0.00984449,0.00984449,0.00984449
10,455.742,1.22916,0.94914,1.06647,0.70086,0.43331,0.47697,0.31054,1.30231,1.49754,1.10962,0.00980345,0.00980345,0.00980345
11,499.7,1.21496,0.90429,1.06135,0.88332,0.50085,0.61371,0.36572,1.28423,1.35786,1.0766,0.00975773,0.00975773,0.00975773
12,543.522,1.18347,0.86979,1.04186,0.79904,0.51407,0.55292,0.35061,1.22252,1.3655,1.06842,0.00970736,0.00970736,0.00970736
