epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,38.4486,1.31364,1.47709,1.07962,0.8601,0.55914,0.60476,0.38743,1.13851,1.20154,1.00968,0.00332288,0.00332288,0.070094
2,66.353,1.22,0.95338,1.02299,0.79855,0.47832,0.64514,0.3406,1.31398,1.4181,1.10605,0.00665459,0.00665459,0.0400924
3,93.8799,1.3307,1.1366,1.07482,0.85572,0.34467,0.42714,0.26089,1.50667,1.82789,1.16497,0.00997979,0.00997979,0.0100843
4,121.251,1.45091,1.28466,1.1497,0.82406,0.39517,0.45851,0.26629,1.54108,1.72364,1.2084,0.00997803,0.00997803,0.00997803
5,148.471,1.43734,1.25206,1.15807,0.83694,0.49364,0.55881,0.32635,1.43706,1.53243,1.18272,0.00996097,0.00996097,0.00996097
6,175.821,1.35806,1.1189,1.1242,0.82251,0.51468,0.60089,0.36144,1.30749,1.32046,1.12904,0.00993906,0.00993906,0.00993906
7,203.136,1.32157,1.06617,1.11383,0.92164,0.47993,0.54306,0.34165,1.27955,1.55229,1.09543,0.00991232,0.00991232,0.00991232
8,230.486,1.28838,0.9932,1.0972,0.73559,0.51676,0.54372,0.34449,1.2271,1.47813,1.07456,0.00988079,0.00988079,0.00988079
9,257.824,1.26242,0.98199,1.0906,0.74856,0.49982,0.52302,0.33115,1.29201,1.45087,1.09794,0.00984449,0.00984449,0.00984449
10,285.26,1.22259,0.92723,1.06723,0.80129,0.43703,0.50012,0.31117,1.30129,1.56391,1.11547,0.00980345,0.00980345,0.00980345
11,312.471,1.20767,0.88673,1.07392,0.8019,0.50825,0.54039,0.34231,1.28526,1.55675,1.10429,0.00975773,0.00975773,0.00975773
12,339.731,1.17621,0.85607,1.05444,0.80571,0.51817,0.60867,0.3905,1.22376,1.26386,1.10167,0.00970736,0.00970736,0.00970736
13,367.059,1.15663,0.83708,1.05077,0.81669,0.49461,0.55898,0.34223,1.28944,1.32948,1.14392,0.00965239,0.00965239,0.00965239
14,394.293,1.13029,0.8028,1.04127,0.84451,0.4606,0.52351,0.31997,1.32258,1.75838,1.15348,0.00959289,0.00959289,0.00959289
15,421.584,1.11498,0.78334,1.02813,0.86302,0.57165,0.63357,0.42036,1.12322,1.16427,1.06746,0.00952889,0.00952889,0.00952889
16,448.82,1.09637,0.75993,1.01977,0.84601,0.53645,0.57173,0.36918,1.25373,1.49839,1.10779,0.00946048,0.00946048,0.00946048
17,476.517,1.09516,0.75629,1.02109,0.90387,0.54845,0.60015,0.3776,1.22608,1.34049,1.11655,0.00938772,0.00938772,0.00938772
18,503.752,1.08005,0.73155,1.01872,0.90663,0.51671,0.58496,0.38535,1.19374,1.40959,1.08255,0.00931067,0.00931067,0.00931067
19,531.158,1.0559,0.71543,1.0032,0.89976,0.56388,0.60708,0.39455,1.19394,1.3293,1.07756,0.00922942,0.00922942,0.00922942
20,558.37,1.04364,0.70316,1.00371,0.82278,0.55869,0.61261,0.40262,1.1448,1.19197,1.06661,0.00914405,0.00914405,0.00914405
21,585.478,1.03875,0.69375,0.99754,0.87168,0.54022,0.58828,0.39779,1.17245,1.31773,1.08273,0.00905463,0.00905463,0.00905463
22,612.854,1.03032,0.68783,0.993,0.85823,0.51834,0.57327,0.38305,1.11979,1.36478,1.07165,0.00896127,0.00896127,0.00896127
23,640.106,1.0098,0.66945,0.98469,0.89399,0.53328,0.6048,0.39176,1.13472,1.31207,1.04417,0.00886404,0.00886404,0.00886404
24,667.354,1.00764,0.6704,0.9873,0.89635,0.57327,0.60227,0.39575,1.16812,1.23157,1.09676,0.00876305,0.00876305,0.00876305
25,694.617,0.98565,0.64624,0.97945,0.91636,0.55892,0.62948,0.41461,1.16627,1.27269,1.07224,0.00865839,0.00865839,0.00865839
26,721.999,0.98319,0.63509,0.97778,0.91967,0.53393,0.58845,0.39426,1.15817,1.34149,1.0667,0.00855018,0.00855018,0.00855018
27,749.326,0.96982,0.62777,0.97103,0.8721,0.55364,0.61306,0.41241,1.17523,1.32141,1.06714,0.00843851,0.00843851,0.00843851
28,776.659,0.96399,0.61914,0.96823,0.93093,0.51703,0.5965,0.39113,1.19422,1.53934,1.07447,0.00832349,0.00832349,0.00832349
29,803.857,0.96119,0.61864,0.97077,0.92668,0.55236,0.61973,0.41037,1.17054,1.39265,1.06131,0.00820525,0.00820525,0.00820525
30,831.247,0.93289,0.59195,0.95769,0.88356,0.57032,0.6119,0.41998,1.11426,1.23421,1.06154,0.00808389,0.00808389,0.00808389
31,858.485,0.92787,0.59449,0.95837,0.84903,0.56605,0.61512,0.41789,1.12665,1.29881,1.06309,0.00795954,0.00795954,0.00795954
32,885.874,0.92568,0.59283,0.96202,0.87389,0.53832,0.59825,0.4047,1.1353,1.35138,1.09215,0.00783231,0.00783231,0.00783231
33,913.124,0.91911,0.58055,0.95384,0.90191,0.57414,0.63019,0.42738,1.10703,1.23212,1.03485,0.00770234,0.00770234,0.00770234
34,940.57,0.89653,0.56645,0.94867,0.9252,0.56036,0.61494,0.4132,1.14153,1.26593,1.05767,0.00756976,0.00756976,0.00756976
35,967.757,0.89295,0.55883,0.9456,0.9501,0.53626,0.61024,0.40738,1.18233,1.27055,1.08106,0.00743468,0.00743468,0.00743468
36,994.99,0.88515,0.55029,0.94288,0.87782,0.5759,0.61627,0.41372,1.12374,1.31557,1.02872,0.00729725,0.00729725,0.00729725
37,1022.37,0.87411,0.55204,0.93811,0.96214,0.5556,0.61782,0.4247,1.11651,1.24493,1.04223,0.00715761,0.00715761,0.00715761
38,1049.6,0.85934,0.53326,0.93338,0.90836,0.54849,0.5986,0.41343,1.11501,1.28468,1.06505,0.00701588,0.00701588,0.00701588
39,1077.04,0.85571,0.53028,0.92788,0.93201,0.52612,0.57697,0.40242,1.14681,1.41093,1.08608,0.00687222,0.00687222,0.00687222
40,1104.25,0.85081,0.52757,0.92974,0.91362,0.56278,0.59009,0.41987,1.09861,1.43623,1.03975,0.00672675,0.00672675,0.00672675
41,1131.5,0.82916,0.50682,0.92132,0.9657,0.55351,0.60243,0.40853,1.14104,1.41011,1.07154,0.00657963,0.00657963,0.00657963
42,1158.91,0.82881,0.50758,0.9273,0.94941,0.55304,0.60214,0.42156,1.07635,1.3005,1.05691,0.00643101,0.00643101,0.00643101
43,1186.21,0.81703,0.50322,0.92334,0.91112,0.57034,0.63196,0.43304,1.08441,1.14243,1.05514,0.00628101,0.00628101,0.00628101
44,1213.68,0.81867,0.50353,0.91799,0.93274,0.53946,0.60655,0.4125,1.12324,1.3113,1.08804,0.00612981,0.00612981,0.00612981
45,1240.99,0.80578,0.49208,0.9189,0.91111,0.59014,0.62106,0.44178,1.02914,1.19377,1.02688,0.00597754,0.00597754,0.00597754
46,1268.24,0.78622,0.47805,0.91452,0.88096,0.57781,0.6,0.42019,1.08234,1.45726,1.05215,0.00582435,0.00582435,0.00582435
47,1295.51,0.78811,0.48305,0.91115,0.94828,0.55472,0.61013,0.43109,1.08638,1.31278,1.03318,0.0056704,0.0056704,0.0056704
48,1322.76,0.78617,0.48371,0.91316,0.91138,0.57981,0.62594,0.44285,1.08932,1.20785,1.04325,0.00551584,0.00551584,0.00551584
49,1350.06,0.76699,0.46829,0.90517,0.90954,0.57816,0.61409,0.43192,1.09096,1.18414,1.0748,0.00536081,0.00536081,0.00536081
50,1377.34,0.76367,0.46258,0.9034,0.90771,0.56981,0.60046,0.43171,1.07115,1.3149,1.05943,0.00520548,0.00520548,0.00520548
51,1404.6,0.75584,0.45609,0.90285,0.9235,0.56161,0.61371,0.43773,1.06669,1.28417,1.02869,0.00505,0.00505,0.00505
52,1431.91,0.75035,0.45823,0.90178,0.88983,0.56266,0.58909,0.41924,1.06713,1.38354,1.04957,0.00489452,0.00489452,0.00489452
53,1459.22,0.73858,0.44449,0.89929,0.9259,0.57868,0.60856,0.43343,1.01776,1.23228,1.0428,0.00473919,0.00473919,0.00473919
54,1486.43,0.73519,0.44169,0.89499,0.91237,0.57298,0.60439,0.42309,1.04554,1.26151,1.04635,0.00458416,0.00458416,0.00458416
55,1513.68,0.72303,0.43738,0.89478,0.90561,0.56199,0.60203,0.42075,1.07093,1.32923,1.05808,0.0044296,0.0044296,0.0044296
56,1540.94,0.71096,0.42574,0.89331,0.87321,0.54986,0.59814,0.4289,1.05645,1.19577,1.06795,0.00427565,0.00427565,0.00427565
57,1568.31,0.7091,0.42821,0.88975,0.87661,0.56791,0.59757,0.41923,1.06709,1.25949,1.04431,0.00412246,0.00412246,0.00412246
58,1595.64,0.70313,0.41863,0.88692,0.83896,0.58344,0.61238,0.42798,1.06865,1.14462,1.06898,0.00397019,0.00397019,0.00397019
59,1622.81,0.70228,0.42314,0.88853,0.84317,0.56841,0.60843,0.4253,1.05838,1.21005,1.06398,0.00381899,0.00381899,0.00381899
60,1650.12,0.68684,0.41262,0.8855,0.86268,0.5721,0.59524,0.42349,1.06539,1.25507,1.06216,0.00366899,0.00366899,0.00366899
61,1677.4,0.67795,0.40629,0.87975,0.89486,0.55967,0.59331,0.42336,1.02892,1.19284,1.0455,0.00352037,0.00352037,0.00352037
62,1704.69,0.66528,0.39555,0.88053,0.92033,0.57495,0.60477,0.43153,0.99871,1.0676,1.04774,0.00337325,0.00337325,0.00337325
63,1731.86,0.66627,0.40157,0.87869,0.85284,0.57967,0.60489,0.43421,1.01387,1.04785,1.05903,0.00322778,0.00322778,0.00322778
64,1759.14,0.66509,0.39667,0.87801,0.88519,0.56048,0.60892,0.4318,1.00689,1.08254,1.05168,0.00308412,0.00308412,0.00308412
65,1786.38,0.64679,0.38712,0.87279,0.91258,0.57742,0.60925,0.43773,0.98445,1.04019,1.03967,0.00294239,0.00294239,0.00294239
66,1813.52,0.64234,0.38527,0.87561,0.89328,0.56964,0.58707,0.42533,1.05116,1.3355,1.07001,0.00280275,0.00280275,0.00280275
67,1840.97,0.63449,0.38082,0.87154,0.9165,0.57403,0.60706,0.42621,1.05138,1.16007,1.07736,0.00266532,0.00266532,0.00266532
68,1868.3,0.63387,0.38025,0.87007,0.93144,0.56309,0.59909,0.42191,1.07538,1.20664,1.08041,0.00253024,0.00253024,0.00253024
