epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,54.1132,1.78174,2.20181,1.32755,0.70413,0.68494,0.65791,0.40802,1.30683,1.58778,1.11785,0.00332288,0.00332288,0.070094
2,97.2934,1.33297,1.12627,1.04717,0.76033,0.47969,0.53477,0.32827,1.30319,1.48419,1.08942,0.00665459,0.00665459,0.0400924
3,139.268,1.39062,1.23143,1.09534,0.49056,0.44958,0.42667,0.25766,1.51759,1.86135,1.18271,0.00997979,0.00997979,0.0100843
4,180.519,1.50219,1.3787,1.17262,0.56208,0.32378,0.34548,0.20126,1.63884,2.10183,1.32854,0.00997803,0.00997803,0.00997803
5,222.179,1.47848,1.34332,1.17524,0.77115,0.49818,0.54234,0.28793,1.53107,1.61914,1.23035,0.00996097,0.00996097,0.00996097
6,263.887,1.38283,1.16768,1.14118,0.83577,0.49514,0.56465,0.3217,1.39397,1.547,1.19071,0.00993906,0.00993906,0.00993906
7,305.312,1.33871,1.1016,1.12959,0.70151,0.46016,0.47865,0.29037,1.45698,1.68489,1.19852,0.00991232,0.00991232,0.00991232
8,346.932,1.29173,1.02644,1.09972,0.80342,0.4526,0.50446,0.31019,1.31616,1.64422,1.12929,0.00988079,0.00988079,0.00988079
9,387.993,1.27701,0.99547,1.09357,0.68361,0.49509,0.5171,0.31838,1.33539,1.69724,1.11814,0.00984449,0.00984449,0.00984449
10,429.557,1.23522,0.94149,1.07659,0.77379,0.48572,0.58626,0.34792,1.36292,1.23043,1.12886,0.00980345,0.00980345,0.00980345
11,470.941,1.20216,0.89696,1.06651,0.81821,0.55066,0.5972,0.37211,1.24928,1.28157,1.10358,0.00975773,0.00975773,0.00975773
12,512.619,1.17735,0.87042,1.04607,0.79178,0.56667,0.64157,0.40743,1.19055,1.07066,1.0807,0.00970736,0.00970736,0.00970736
13,554.34,1.15842,0.84265,1.04874,0.85044,0.51371,0.55894,0.34952,1.23887,1.46014,1.10767,0.00965239,0.00965239,0.00965239
14,595.939,1.13242,0.81587,1.03663,0.81482,0.50843,0.55546,0.36113,1.20416,1.32809,1.08243,0.00959289,0.00959289,0.00959289
15,637.137,1.12144,0.79882,1.03377,0.84623,0.56644,0.59719,0.38754,1.21577,1.17347,1.12216,0.00952889,0.00952889,0.00952889
16,678.467,1.09786,0.76666,1.02203,0.86443,0.55666,0.59673,0.38864,1.15278,1.30352,1.04858,0.00946048,0.00946048,0.00946048
17,719.79,1.0952,0.75534,1.0236,0.84712,0.54002,0.58843,0.37868,1.17766,1.41515,1.10527,0.00938772,0.00938772,0.00938772
18,761.282,1.0755,0.74582,1.01997,0.89285,0.54561,0.58818,0.39004,1.20055,1.30384,1.12371,0.00931067,0.00931067,0.00931067
19,802.623,1.06186,0.72475,1.00542,0.87634,0.57981,0.62484,0.40109,1.13205,1.18043,1.06848,0.00922942,0.00922942,0.00922942
20,843.98,1.04473,0.71372,1.0055,0.82471,0.56015,0.59729,0.38661,1.1587,1.22387,1.06405,0.00914405,0.00914405,0.00914405
21,885.425,1.04497,0.6995,0.99927,0.89291,0.54162,0.5943,0.38559,1.20756,1.38462,1.13755,0.00905463,0.00905463,0.00905463
22,926.79,1.026,0.69774,0.99513,0.94001,0.53317,0.58685,0.35214,1.31704,1.46349,1.21598,0.00896127,0.00896127,0.00896127
23,968.387,1.00692,0.67703,0.98614,0.90235,0.50981,0.56862,0.37755,1.22847,1.47991,1.10275,0.00886404,0.00886404,0.00886404
