epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,61.3008,0.81961,0.55698,0.91679,0.96194,0.96151,0.97501,0.70815,0.6727,0.39637,0.84432,0.000332288,0.000332288,0.0671034
2,107.381,0.81766,0.55115,0.92018,0.96451,0.95892,0.97602,0.70919,0.66694,0.38463,0.84396,0.000665459,0.000665459,0.0341033
3,152.263,0.813,0.53848,0.91281,0.95607,0.96824,0.97577,0.70191,0.67855,0.39058,0.84934,0.000997979,0.000997979,0.00110247
4,196.871,0.82018,0.54434,0.92049,0.92311,0.94203,0.97439,0.69782,0.68753,0.42162,0.84827,0.000997803,0.000997803,0.000997803
5,241.241,0.81958,0.54658,0.91787,0.9586,0.96824,0.97164,0.70011,0.68814,0.39016,0.84763,0.000996097,0.000996097,0.000996097
6,285.683,0.79872,0.5302,0.91178,0.91403,0.9167,0.96727,0.69828,0.67892,0.42455,0.8451,0.000993906,0.000993906,0.000993906
7,330.08,0.80723,0.53672,0.92449,0.94501,0.95023,0.97318,0.69089,0.70348,0.41247,0.84907,0.000991232,0.000991232,0.000991232
8,374.549,0.79647,0.52172,0.91073,0.96331,0.96421,0.96684,0.707,0.69799,0.41866,0.85005,0.000988079,0.000988079,0.000988079
9,418.962,0.80087,0.52613,0.91775,0.93528,0.95777,0.97135,0.69596,0.69565,0.4043,0.84693,0.000984449,0.000984449,0.000984449
10,463.505,0.79247,0.51944,0.90838,0.91757,0.90634,0.963,0.68458,0.69762,0.43277,0.84682,0.000980345,0.000980345,0.000980345
11,508.13,0.78704,0.51442,0.91178,0.91257,0.9454,0.9682,0.69514,0.70533,0.40765,0.84732,0.000975773,0.000975773,0.000975773
12,552.608,0.78955,0.51163,0.90863,0.93062,0.94385,0.96906,0.70001,0.69917,0.40945,0.84792,0.000970736,0.000970736,0.000970736
13,597.083,0.77907,0.50789,0.90752,0.89197,0.81362,0.94664,0.68415,0.69386,0.46247,0.84679,0.000965239,0.000965239,0.000965239
14,641.604,0.77272,0.50462,0.90532,0.91391,0.90015,0.95996,0.69044,0.70108,0.42549,0.84782,0.000959289,0.000959289,0.000959289
15,686.098,0.77524,0.50282,0.90273,0.95624,0.78287,0.91955,0.66196,0.70692,0.45813,0.84832,0.000952889,0.000952889,0.000952889
16,730.432,0.77285,0.49925,0.90438,0.90802,0.89823,0.96398,0.68516,0.69909,0.44529,0.84453,0.000946048,0.000946048,0.000946048
17,774.863,0.76871,0.49501,0.90453,0.90715,0.87828,0.94473,0.67528,0.69736,0.4474,0.84682,0.000938772,0.000938772,0.000938772
18,819.233,0.77034,0.49509,0.90965,0.90262,0.88319,0.95704,0.6853,0.70709,0.46193,0.8475,0.000931067,0.000931067,0.000931067
19,863.855,0.76298,0.48694,0.89984,0.92595,0.8867,0.95366,0.68002,0.70224,0.45865,0.84528,0.000922942,0.000922942,0.000922942
20,908.333,0.75638,0.48842,0.90142,0.96468,0.75953,0.81394,0.60356,0.71656,0.53558,0.84875,0.000914405,0.000914405,0.000914405
21,952.815,0.75581,0.48415,0.8955,0.90922,0.8731,0.95241,0.67265,0.70503,0.44128,0.84677,0.000905463,0.000905463,0.000905463
22,997.232,0.75705,0.48656,0.90022,0.93464,0.77727,0.92444,0.66061,0.71044,0.47972,0.84676,0.000896127,0.000896127,0.000896127
23,1041.92,0.75119,0.47977,0.89682,0.92201,0.90434,0.95689,0.67941,0.71149,0.42308,0.84817,0.000886404,0.000886404,0.000886404
24,1086.33,0.7442,0.48374,0.89596,0.91433,0.85353,0.94307,0.66897,0.71754,0.44989,0.84769,0.000876305,0.000876305,0.000876305
25,1130.69,0.74616,0.47839,0.89951,0.91168,0.81497,0.92395,0.66143,0.7172,0.47536,0.84809,0.000865839,0.000865839,0.000865839
26,1175.32,0.74191,0.47802,0.89807,0.93724,0.91493,0.96412,0.68467,0.7113,0.41193,0.84919,0.000855018,0.000855018,0.000855018
27,1219.73,0.74132,0.47865,0.89638,0.91641,0.8525,0.94867,0.67092,0.72522,0.45097,0.85282,0.000843851,0.000843851,0.000843851
28,1264.12,0.74166,0.47578,0.89518,0.93727,0.91841,0.96824,0.67942,0.70994,0.41238,0.84699,0.000832349,0.000832349,0.000832349
29,1308.42,0.7385,0.47675,0.89754,0.91768,0.87994,0.95377,0.66513,0.72293,0.45551,0.85167,0.000820525,0.000820525,0.000820525
30,1352.95,0.72936,0.46933,0.8916,0.90928,0.91544,0.95034,0.67663,0.72331,0.42874,0.8513,0.000808389,0.000808389,0.000808389
31,1397.33,0.73087,0.47039,0.89449,0.92179,0.86896,0.94902,0.67464,0.72695,0.44251,0.85135,0.000795954,0.000795954,0.000795954
32,1441.86,0.72968,0.4724,0.89584,0.93414,0.907,0.96196,0.68198,0.70856,0.43201,0.85022,0.000783231,0.000783231,0.000783231
33,1486.27,0.73164,0.46929,0.891,0.91752,0.90686,0.9607,0.67723,0.71542,0.43109,0.85157,0.000770234,0.000770234,0.000770234
34,1530.65,0.72038,0.45919,0.89099,0.92832,0.89662,0.95567,0.67901,0.71551,0.43602,0.84791,0.000756976,0.000756976,0.000756976
35,1575.04,0.72897,0.46401,0.89298,0.92175,0.81403,0.93674,0.66539,0.71891,0.47333,0.84839,0.000743468,0.000743468,0.000743468
36,1619.73,0.72193,0.46329,0.89014,0.90499,0.77607,0.90375,0.64918,0.72726,0.48634,0.85272,0.000729725,0.000729725,0.000729725
37,1664.18,0.72718,0.46478,0.89252,0.91272,0.87993,0.94117,0.67097,0.71754,0.45147,0.84948,0.000715761,0.000715761,0.000715761
38,1708.65,0.71016,0.45209,0.88908,0.89532,0.82714,0.92698,0.66371,0.70875,0.46816,0.84875,0.000701588,0.000701588,0.000701588
39,1753.04,0.71613,0.45652,0.88504,0.92976,0.85409,0.93516,0.66403,0.72819,0.45679,0.85159,0.000687222,0.000687222,0.000687222
40,1797.38,0.71695,0.45401,0.88757,0.92299,0.77896,0.91072,0.65341,0.73155,0.48872,0.85044,0.000672675,0.000672675,0.000672675
41,1841.78,0.69959,0.44732,0.88182,0.91952,0.79019,0.92039,0.65547,0.72127,0.46734,0.85306,0.000657963,0.000657963,0.000657963
