epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,55.9743,0.81965,0.55774,0.91799,0.9337,0.95821,0.97463,0.70411,0.67017,0.40311,0.84473,0.000332288,0.000332288,0.0671034
2,97.4761,0.81794,0.55166,0.92,0.96142,0.95719,0.96868,0.71283,0.66344,0.38668,0.84527,0.000665459,0.000665459,0.0341033
3,138.248,0.81253,0.53838,0.91312,0.95306,0.96212,0.97364,0.69909,0.6799,0.38996,0.85023,0.000997979,0.000997979,0.00110247
4,178.091,0.81833,0.54496,0.92007,0.92554,0.92865,0.97267,0.69036,0.69238,0.42307,0.85235,0.000997803,0.000997803,0.000997803
5,217.937,0.81812,0.54348,0.91787,0.9427,0.95318,0.96979,0.69707,0.68969,0.39486,0.84929,0.000996097,0.000996097,0.000996097
6,257.666,0.79819,0.52959,0.91212,0.90763,0.83213,0.94992,0.68198,0.68516,0.44991,0.84752,0.000993906,0.000993906,0.000993906
7,297.548,0.80744,0.5376,0.92374,0.94609,0.91835,0.96985,0.68492,0.70062,0.41784,0.84754,0.000991232,0.000991232,0.000991232
8,337.473,0.7967,0.52019,0.91113,0.94479,0.94782,0.96787,0.69454,0.70483,0.41713,0.85273,0.000988079,0.000988079,0.000988079
9,377.31,0.80122,0.52652,0.91788,0.92036,0.87809,0.95832,0.69092,0.69585,0.43175,0.84802,0.000984449,0.000984449,0.000984449
10,417.399,0.79183,0.51962,0.90789,0.91401,0.92634,0.96317,0.69275,0.69009,0.42523,0.84726,0.000980345,0.000980345,0.000980345
11,457.309,0.78828,0.51549,0.91276,0.91579,0.92849,0.9691,0.691,0.69748,0.40776,0.85071,0.000975773,0.000975773,0.000975773
12,497.12,0.78787,0.50999,0.90892,0.91797,0.91979,0.96225,0.69344,0.69724,0.42366,0.84842,0.000970736,0.000970736,0.000970736
13,536.966,0.77948,0.50875,0.90797,0.88697,0.86731,0.94486,0.68602,0.68597,0.44356,0.84707,0.000965239,0.000965239,0.000965239
14,576.795,0.7745,0.50472,0.90593,0.91571,0.90386,0.96095,0.69276,0.69722,0.42725,0.84781,0.000959289,0.000959289,0.000959289
15,616.779,0.77453,0.50313,0.90221,0.94389,0.78525,0.91391,0.65652,0.69962,0.47369,0.84997,0.000952889,0.000952889,0.000952889
16,656.669,0.77364,0.49982,0.90459,0.92227,0.92922,0.97203,0.69564,0.69086,0.42544,0.84703,0.000946048,0.000946048,0.000946048
17,696.49,0.76946,0.49553,0.90358,0.91447,0.88748,0.93958,0.68022,0.68956,0.43618,0.84635,0.000938772,0.000938772,0.000938772
18,736.159,0.76942,0.4968,0.90877,0.90122,0.85121,0.94774,0.6811,0.70489,0.46227,0.84749,0.000931067,0.000931067,0.000931067
19,775.958,0.76124,0.48688,0.90024,0.91791,0.89395,0.94837,0.68182,0.69373,0.44671,0.8481,0.000922942,0.000922942,0.000922942
20,815.833,0.75544,0.48975,0.90111,0.95925,0.77244,0.85016,0.63165,0.70997,0.50946,0.84935,0.000914405,0.000914405,0.000914405
21,855.584,0.75531,0.48475,0.89573,0.90837,0.82921,0.93014,0.66323,0.70132,0.46438,0.84612,0.000905463,0.000905463,0.000905463
22,895.361,0.7557,0.48645,0.89779,0.90215,0.8192,0.92214,0.67336,0.69777,0.45687,0.8439,0.000896127,0.000896127,0.000896127
23,935.532,0.75167,0.47938,0.89638,0.93159,0.93432,0.96462,0.68801,0.69696,0.41623,0.84602,0.000886404,0.000886404,0.000886404
24,975.533,0.74567,0.48374,0.89675,0.90355,0.86375,0.94152,0.67691,0.70835,0.45193,0.84691,0.000876305,0.000876305,0.000876305
25,1015.65,0.74563,0.47871,0.89857,0.9139,0.82217,0.91655,0.66553,0.70034,0.46603,0.84559,0.000865839,0.000865839,0.000865839
26,1055.57,0.74164,0.47961,0.89667,0.92921,0.90812,0.9602,0.6821,0.70104,0.40958,0.84712,0.000855018,0.000855018,0.000855018
27,1095.85,0.74082,0.48065,0.89625,0.90786,0.81515,0.93793,0.66573,0.72123,0.46234,0.8498,0.000843851,0.000843851,0.000843851
28,1135.65,0.74254,0.47546,0.89575,0.9118,0.88647,0.94977,0.66869,0.70678,0.42915,0.8493,0.000832349,0.000832349,0.000832349
29,1175.43,0.73924,0.47506,0.89777,0.9296,0.90361,0.96444,0.67846,0.70908,0.43486,0.85096,0.000820525,0.000820525,0.000820525
30,1215.21,0.73141,0.47078,0.89282,0.90202,0.85269,0.93405,0.66374,0.7191,0.45818,0.85174,0.000808389,0.000808389,0.000808389
31,1255.01,0.73299,0.47199,0.89566,0.92276,0.84405,0.93584,0.66994,0.71738,0.4495,0.85105,0.000795954,0.000795954,0.000795954
32,1294.76,0.73021,0.4741,0.89669,0.91901,0.87179,0.94442,0.67385,0.70739,0.44946,0.85014,0.000783231,0.000783231,0.000783231
33,1334.59,0.73189,0.46958,0.8921,0.91557,0.90994,0.95513,0.67948,0.71345,0.41967,0.85335,0.000770234,0.000770234,0.000770234
34,1374.42,0.72198,0.46055,0.8927,0.92473,0.90881,0.95769,0.68425,0.70988,0.42985,0.84871,0.000756976,0.000756976,0.000756976
35,1414.09,0.72903,0.4638,0.8931,0.91353,0.81954,0.91966,0.6664,0.71242,0.46705,0.84908,0.000743468,0.000743468,0.000743468
36,1453.93,0.71966,0.46212,0.88985,0.9341,0.75239,0.88279,0.64097,0.72745,0.50906,0.85355,0.000729725,0.000729725,0.000729725
37,1493.61,0.72736,0.46417,0.89273,0.89793,0.86329,0.93994,0.66814,0.71647,0.46072,0.85075,0.000715761,0.000715761,0.000715761
38,1533.63,0.71097,0.45347,0.88929,0.90657,0.85605,0.93285,0.66811,0.70472,0.45854,0.85005,0.000701588,0.000701588,0.000701588
39,1573.74,0.71665,0.45445,0.88536,0.92687,0.87531,0.93787,0.67025,0.71813,0.44704,0.85171,0.000687222,0.000687222,0.000687222
40,1613.9,0.7162,0.45322,0.88776,0.91764,0.76688,0.8829,0.64804,0.71496,0.50248,0.85034,0.000672675,0.000672675,0.000672675
41,1653.81,0.70044,0.44575,0.88323,0.94794,0.77573,0.89498,0.64817,0.70602,0.47538,0.85294,0.000657963,0.000657963,0.000657963
42,1693.73,0.70826,0.45227,0.88846,0.93977,0.7731,0.86886,0.64284,0.70253,0.49235,0.84916,0.000643101,0.000643101,0.000643101
43,1733.51,0.70791,0.45259,0.88999,0.9092,0.79027,0.90602,0.65785,0.71286,0.47226,0.85095,0.000628101,0.000628101,0.000628101
44,1773.5,0.71316,0.45507,0.88473,0.90919,0.84974,0.9413,0.66655,0.71824,0.45751,0.85158,0.000612981,0.000612981,0.000612981
45,1813.45,0.70521,0.44983,0.8854,0.89708,0.79164,0.90378,0.64961,0.72044,0.47451,0.85257,0.000597754,0.000597754,0.000597754
46,1853.37,0.69102,0.44252,0.88071,0.91744,0.88412,0.93332,0.6729,0.71711,0.4279,0.85176,0.000582435,0.000582435,0.000582435
47,1893.15,0.69835,0.44461,0.88031,0.90743,0.81733,0.91989,0.65867,0.72247,0.47014,0.8514,0.00056704,0.00056704,0.00056704
48,1932.9,0.69981,0.45094,0.88618,0.91407,0.79284,0.91191,0.65625,0.71931,0.48261,0.84917,0.000551584,0.000551584,0.000551584
49,1972.88,0.69383,0.44249,0.88121,0.91973,0.82166,0.92427,0.66478,0.71275,0.45458,0.85019,0.000536081,0.000536081,0.000536081
50,2012.72,0.69519,0.44296,0.88246,0.9272,0.85368,0.93689,0.67047,0.71674,0.45292,0.85146,0.000520548,0.000520548,0.000520548
51,2052.58,0.68929,0.4371,0.88134,0.9171,0.82838,0.92241,0.65811,0.72738,0.46132,0.85628,0.000505,0.000505,0.000505
52,2092.62,0.69246,0.44054,0.88408,0.91278,0.81477,0.91732,0.65868,0.72708,0.45853,0.85589,0.000489452,0.000489452,0.000489452
53,2132.32,0.68299,0.43462,0.88236,0.91007,0.78695,0.89839,0.64739,0.72222,0.48581,0.85081,0.000473919,0.000473919,0.000473919
54,2172,0.68533,0.4357,0.88029,0.93621,0.7602,0.88061,0.63882,0.72097,0.50347,0.8528,0.000458416,0.000458416,0.000458416
55,2211.86,0.68533,0.43383,0.88124,0.90377,0.78657,0.90531,0.65184,0.72011,0.4812,0.85322,0.00044296,0.00044296,0.00044296
56,2251.82,0.68275,0.4303,0.88268,0.93485,0.77425,0.88258,0.63834,0.72306,0.48044,0.85102,0.000427565,0.000427565,0.000427565
57,2291.81,0.6792,0.43429,0.88045,0.9257,0.83235,0.92419,0.65997,0.72699,0.44911,0.85305,0.000412246,0.000412246,0.000412246
58,2331.78,0.67881,0.4264,0.87736,0.91609,0.77868,0.88576,0.63593,0.72195,0.47932,0.85137,0.000397019,0.000397019,0.000397019
59,2371.51,0.68729,0.43947,0.882,0.93201,0.80533,0.91654,0.64806,0.72784,0.47402,0.85335,0.000381899,0.000381899,0.000381899
60,2411.29,0.6773,0.42977,0.88194,0.92229,0.7823,0.89242,0.6423,0.7244,0.48285,0.8532,0.000366899,0.000366899,0.000366899
61,2451,0.6719,0.42676,0.87354,0.92008,0.80227,0.9027,0.64779,0.72938,0.46354,0.85279,0.000352037,0.000352037,0.000352037
62,2490.96,0.6707,0.41894,0.8796,0.9104,0.79954,0.89762,0.64913,0.71932,0.46359,0.85042,0.000337325,0.000337325,0.000337325
63,2530.71,0.68028,0.42972,0.88049,0.92191,0.81109,0.90963,0.65001,0.72838,0.46339,0.85303,0.000322778,0.000322778,0.000322778
64,2570.4,0.68125,0.43334,0.88229,0.92001,0.80387,0.90669,0.65517,0.71383,0.46202,0.8495,0.000308412,0.000308412,0.000308412
65,2610.53,0.66407,0.42106,0.87373,0.92702,0.78312,0.89226,0.64232,0.72184,0.47549,0.85102,0.000294239,0.000294239,0.000294239
66,2650.51,0.6754,0.42573,0.88268,0.91302,0.79641,0.91045,0.65118,0.72094,0.46233,0.85217,0.000280275,0.000280275,0.000280275
67,2690.45,0.66969,0.42641,0.87941,0.91697,0.84452,0.92306,0.65769,0.72396,0.44229,0.85154,0.000266532,0.000266532,0.000266532
68,2730.16,0.67536,0.42731,0.87862,0.91802,0.81592,0.91427,0.65516,0.72332,0.45059,0.85325,0.000253024,0.000253024,0.000253024
69,2769.94,0.66298,0.42148,0.87686,0.91869,0.81528,0.91504,0.65203,0.72146,0.45293,0.85187,0.000239766,0.000239766,0.000239766
70,2809.8,0.66679,0.42063,0.87869,0.91398,0.81613,0.91381,0.65397,0.72718,0.45496,0.85281,0.000226769,0.000226769,0.000226769
71,2849.63,0.66387,0.42076,0.87914,0.92316,0.81713,0.91437,0.65657,0.71874,0.45474,0.85119,0.000214046,0.000214046,0.000214046
72,2889.56,0.66028,0.42561,0.87588,0.91348,0.81271,0.906,0.65324,0.72245,0.44308,0.85108,0.000201611,0.000201611,0.000201611
73,2929.42,0.65964,0.41926,0.87669,0.90983,0.79298,0.89953,0.64679,0.71725,0.46445,0.85065,0.000189475,0.000189475,0.000189475
74,2969.31,0.66142,0.41744,0.87669,0.9144,0.78694,0.89674,0.64491,0.72015,0.46484,0.85214,0.000177651,0.000177651,0.000177651
75,3009.34,0.66127,0.42002,0.87873,0.91256,0.7951,0.89866,0.64836,0.71872,0.45818,0.85155,0.000166149,0.000166149,0.000166149
76,3049.54,0.66018,0.41956,0.87889,0.91386,0.80865,0.90275,0.65157,0.71813,0.45424,0.8513,0.000154982,0.000154982,0.000154982
77,3089.51,0.65716,0.41867,0.87569,0.91352,0.82893,0.91376,0.65571,0.71634,0.44297,0.85099,0.000144161,0.000144161,0.000144161
78,3129.58,0.65575,0.41961,0.87581,0.91655,0.79056,0.89989,0.64786,0.71744,0.46276,0.85068,0.000133695,0.000133695,0.000133695
79,3169.33,0.65534,0.41539,0.87441,0.90719,0.79418,0.90379,0.64758,0.71832,0.46477,0.85166,0.000123596,0.000123596,0.000123596
80,3209.15,0.66027,0.41152,0.87511,0.9096,0.78449,0.89756,0.64659,0.71911,0.46946,0.8518,0.000113873,0.000113873,0.000113873
81,3249.4,0.65343,0.41348,0.87335,0.91258,0.79872,0.90803,0.65201,0.71795,0.45952,0.85148,0.000104537,0.000104537,0.000104537
82,3289.23,0.64923,0.41167,0.87485,0.911,0.81015,0.90799,0.64849,0.72209,0.4563,0.85185,9.55951e-05,9.55951e-05,9.55951e-05
83,3329.47,0.64408,0.40843,0.87059,0.91192,0.80747,0.90906,0.65435,0.71721,0.45812,0.85082,8.70577e-05,8.70577e-05,8.70577e-05
84,3369.45,0.65341,0.41287,0.87598,0.91486,0.81954,0.91345,0.65685,0.71831,0.45265,0.85155,7.89327e-05,7.89327e-05,7.89327e-05
85,3409.32,0.65295,0.41056,0.86928,0.90741,0.81501,0.90644,0.65435,0.72008,0.45174,0.85106,7.12282e-05,7.12282e-05,7.12282e-05
86,3449.65,0.65319,0.41357,0.87249,0.90929,0.8062,0.90798,0.65162,0.71989,0.45694,0.85111,6.39518e-05,6.39518e-05,6.39518e-05
87,3489.54,0.65336,0.41175,0.8783,0.90478,0.79652,0.90137,0.6494,0.71996,0.45912,0.85066,5.71106e-05,5.71106e-05,5.71106e-05
88,3529.31,0.65026,0.40885,0.87569,0.91037,0.81082,0.90803,0.65139,0.72062,0.45601,0.85108,5.07115e-05,5.07115e-05,5.07115e-05
89,3569.11,0.64675,0.41129,0.875,0.91508,0.81916,0.91032,0.65151,0.72168,0.45579,0.85088,4.47606e-05,4.47606e-05,4.47606e-05
90,3608.93,0.64517,0.40455,0.8695,0.91426,0.81434,0.90922,0.65239,0.72029,0.45789,0.85068,3.9264e-05,3.9264e-05,3.9264e-05
91,3649.46,0.61792,0.35943,0.85466,0.9443,0.73927,0.81234,0.59525,0.7495,0.51972,0.85793,3.4227e-05,3.4227e-05,3.4227e-05
