epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,54.8617,1.72472,2.06314,1.29042,0.79052,0.56087,0.62133,0.37778,1.36187,1.46542,1.09014,0.00332288,0.00332288,0.070094
2,97.4854,1.33484,1.14622,1.05046,0.61997,0.47673,0.49231,0.32042,1.31487,1.7485,1.11478,0.00665459,0.00665459,0.0400924
3,139.576,1.41407,1.27042,1.10895,0.49985,0.29697,0.32299,0.18419,1.66848,2.41283,1.32029,0.00997979,0.00997979,0.0100843
4,180.729,1.50788,1.41456,1.18303,0.71324,0.42489,0.51403,0.29638,1.45762,1.70502,1.16555,0.00997803,0.00997803,0.00997803
5,221.493,1.47348,1.32043,1.17952,0.69611,0.48072,0.5384,0.29442,1.45004,1.60113,1.1826,0.00996097,0.00996097,0.00996097
6,262.26,1.38363,1.19941,1.13087,0.80766,0.46254,0.52871,0.32694,1.37981,1.58518,1.20467,0.00993906,0.00993906,0.00993906
7,302.198,1.33685,1.11214,1.12174,0.82702,0.50576,0.6013,0.35501,1.30624,1.4702,1.11349,0.00991232,0.00991232,0.00991232
8,342.279,1.29869,1.03532,1.09471,0.69916,0.47091,0.51125,0.31084,1.31332,1.53516,1.10534,0.00988079,0.00988079,0.00988079
9,382.436,1.28311,1.0052,1.08969,0.81918,0.43035,0.50107,0.30037,1.43668,1.72846,1.19023,0.00984449,0.00984449,0.00984449
10,422.79,1.23873,0.94843,1.06993,0.85906,0.52688,0.61511,0.35987,1.2492,1.26143,1.07121,0.00980345,0.00980345,0.00980345
11,463.502,1.2182,0.90724,1.06637,0.76734,0.51628,0.54806,0.3643,1.27937,1.411,1.1206,0.00975773,0.00975773,0.00975773
12,504.301,1.18329,0.86908,1.05021,0.86537,0.5403,0.59169,0.37839,1.24918,1.24353,1.08401,0.00970736,0.00970736,0.00970736
13,544.687,1.16455,0.85397,1.04236,0.81752,0.47746,0.54456,0.35049,1.2848,1.62213,1.10951,0.00965239,0.00965239,0.00965239
14,584.982,1.1429,0.82469,1.03211,0.78382,0.4848,0.5727,0.36222,1.22929,1.40306,1.08347,0.00959289,0.00959289,0.00959289
15,625.46,1.13221,0.81198,1.02971,0.83157,0.50279,0.54998,0.34822,1.30316,1.44933,1.11976,0.00952889,0.00952889,0.00952889
16,665.855,1.10528,0.77529,1.01373,0.91769,0.5402,0.59754,0.38631,1.22993,1.42763,1.07047,0.00946048,0.00946048,0.00946048
17,706.764,1.09804,0.76535,1.01639,0.85317,0.54614,0.58086,0.37919,1.18466,1.27189,1.08163,0.00938772,0.00938772,0.00938772
18,747.101,1.08366,0.7574,1.01686,0.90949,0.54794,0.61822,0.3993,1.16202,1.23269,1.04453,0.00931067,0.00931067,0.00931067
19,787.342,1.06496,0.73396,1.00691,0.79976,0.52005,0.55511,0.36875,1.19252,1.4211,1.11223,0.00922942,0.00922942,0.00922942
20,827.865,1.05433,0.71643,1.00872,0.86383,0.5829,0.632,0.40461,1.14634,1.144,1.06399,0.00914405,0.00914405,0.00914405
