epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,39.0081,1.31693,1.44189,1.06799,0.90999,0.55795,0.6235,0.39997,1.15436,1.1747,1.00048,0.00332288,0.00332288,0.070094
2,66.9449,1.2143,0.95258,1.01942,0.83272,0.49794,0.54257,0.32393,1.31037,1.49943,1.06417,0.00665459,0.00665459,0.0400924
3,94.6509,1.33134,1.1411,1.07921,0.61618,0.33251,0.40467,0.25061,1.50701,1.80597,1.20041,0.00997979,0.00997979,0.0100843
4,122.033,1.46413,1.31729,1.16479,0.57885,0.44836,0.46802,0.25692,1.47655,1.61258,1.18196,0.00997803,0.00997803,0.00997803
5,149.333,1.43449,1.26262,1.15603,0.77078,0.48007,0.55605,0.29992,1.49911,1.679,1.21213,0.00996097,0.00996097,0.00996097
6,176.683,1.35416,1.13181,1.13635,0.80926,0.49036,0.54052,0.30928,1.41311,1.54561,1.16158,0.00993906,0.00993906,0.00993906
7,203.947,1.3319,1.08101,1.13234,0.77592,0.48945,0.53018,0.33139,1.33322,1.6015,1.12628,0.00991232,0.00991232,0.00991232
8,231.284,1.28214,1.00162,1.09718,0.81742,0.47625,0.53475,0.32397,1.31399,1.54501,1.13646,0.00988079,0.00988079,0.00988079
9,258.529,1.26777,0.99159,1.09944,0.68833,0.49641,0.52554,0.33048,1.3398,1.51095,1.16672,0.00984449,0.00984449,0.00984449
10,285.937,1.22698,0.924,1.07485,0.73427,0.49289,0.5293,0.33269,1.33341,1.50673,1.2027,0.00980345,0.00980345,0.00980345
11,313.306,1.20661,0.90017,1.07553,0.87061,0.51146,0.57408,0.36277,1.24408,1.43424,1.12884,0.00975773,0.00975773,0.00975773
12,340.795,1.18492,0.85132,1.05641,0.81187,0.53431,0.56668,0.36432,1.23324,1.18094,1.09821,0.00970736,0.00970736,0.00970736
13,368.335,1.15682,0.83481,1.04895,0.82491,0.54952,0.58265,0.37016,1.11974,1.29766,1.05783,0.00965239,0.00965239,0.00965239
