epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,55.9565,0.80779,0.53505,0.91563,0.92447,0.95839,0.97065,0.70663,0.67302,0.39858,0.84677,0.000332288,0.000332288,0.0671034
2,96.6196,0.81227,0.54409,0.91925,0.948,0.9545,0.96748,0.70697,0.66507,0.3897,0.84465,0.000665459,0.000665459,0.0341033
3,136.077,0.8096,0.53355,0.91293,0.94015,0.95746,0.96941,0.68928,0.68825,0.39362,0.85299,0.000997979,0.000997979,0.00110247
4,174.539,0.81772,0.54135,0.91916,0.92615,0.9372,0.9712,0.69647,0.69276,0.42154,0.84802,0.000997803,0.000997803,0.000997803
5,213.317,0.81724,0.54427,0.91684,0.92966,0.95172,0.97406,0.70213,0.68882,0.39001,0.84565,0.000996097,0.000996097,0.000996097
6,251.891,0.79689,0.52859,0.91101,0.89744,0.86959,0.95678,0.68168,0.6844,0.43495,0.84588,0.000993906,0.000993906,0.000993906
7,290.657,0.80619,0.53249,0.92219,0.93436,0.94164,0.96811,0.68393,0.70456,0.41588,0.84687,0.000991232,0.000991232,0.000991232
8,329.09,0.79564,0.51848,0.90978,0.9331,0.94829,0.97082,0.69233,0.70568,0.41892,0.84794,0.000988079,0.000988079,0.000988079
9,368.055,0.79936,0.52554,0.91642,0.92194,0.92295,0.96652,0.69025,0.69972,0.41596,0.8474,0.000984449,0.000984449,0.000984449
10,406.358,0.78838,0.51595,0.90676,0.91508,0.91483,0.9628,0.69116,0.69482,0.42116,0.846,0.000980345,0.000980345,0.000980345
11,445.29,0.7859,0.51369,0.91078,0.90028,0.90586,0.96359,0.68542,0.70777,0.41699,0.84796,0.000975773,0.000975773,0.000975773
12,484.185,0.78836,0.50999,0.9088,0.89681,0.89928,0.95406,0.6859,0.70704,0.42511,0.85046,0.000970736,0.000970736,0.000970736
13,523.102,0.77886,0.50707,0.90671,0.95202,0.76923,0.91141,0.65902,0.69614,0.46444,0.84818,0.000965239,0.000965239,0.000965239
14,561.964,0.77236,0.50395,0.90457,0.91107,0.89561,0.9599,0.68297,0.70545,0.43291,0.84848,0.000959289,0.000959289,0.000959289
15,600.787,0.77366,0.50311,0.90233,0.9536,0.77043,0.89336,0.64155,0.71348,0.48358,0.85012,0.000952889,0.000952889,0.000952889
16,639.427,0.7725,0.49813,0.9031,0.90584,0.86789,0.96203,0.68285,0.70653,0.45048,0.84753,0.000946048,0.000946048,0.000946048
17,677.907,0.76841,0.49529,0.90215,0.88865,0.81936,0.92144,0.66024,0.70806,0.48433,0.84735,0.000938772,0.000938772,0.000938772
18,716.7,0.76895,0.49491,0.90715,0.90966,0.9185,0.96966,0.69409,0.70761,0.4335,0.84502,0.000931067,0.000931067,0.000931067
19,755.449,0.76221,0.48637,0.8986,0.91187,0.83175,0.94572,0.6748,0.70462,0.46227,0.84594,0.000922942,0.000922942,0.000922942
20,793.74,0.75507,0.48745,0.89925,0.94806,0.76639,0.81846,0.61016,0.71458,0.52055,0.84833,0.000914405,0.000914405,0.000914405
21,832.569,0.75204,0.48249,0.89405,0.89453,0.81024,0.93627,0.66126,0.71247,0.47302,0.84802,0.000905463,0.000905463,0.000905463
22,871.094,0.75404,0.4839,0.89782,0.9106,0.79491,0.92525,0.66558,0.70682,0.46417,0.84626,0.000896127,0.000896127,0.000896127
23,909.813,0.75004,0.47849,0.89647,0.92548,0.91448,0.96036,0.68352,0.70758,0.42123,0.84447,0.000886404,0.000886404,0.000886404
24,948.859,0.74271,0.4813,0.89511,0.89356,0.82317,0.93132,0.66227,0.7169,0.4706,0.84519,0.000876305,0.000876305,0.000876305
25,987.296,0.74697,0.47811,0.89827,0.89988,0.80472,0.91937,0.65962,0.7113,0.47677,0.84504,0.000865839,0.000865839,0.000865839
26,1026.23,0.74096,0.47667,0.89573,0.92719,0.90803,0.9597,0.67159,0.71511,0.41758,0.84616,0.000855018,0.000855018,0.000855018
27,1064.84,0.74119,0.47851,0.89499,0.90201,0.81061,0.933,0.66023,0.72974,0.46819,0.84958,0.000843851,0.000843851,0.000843851
28,1103.33,0.74113,0.47677,0.8946,0.91688,0.86296,0.94544,0.66509,0.72137,0.43911,0.84696,0.000832349,0.000832349,0.000832349
29,1141.84,0.73765,0.47519,0.89607,0.91838,0.90156,0.95548,0.67049,0.72167,0.44207,0.85031,0.000820525,0.000820525,0.000820525
30,1180.3,0.7278,0.46787,0.89005,0.90836,0.83204,0.93308,0.65478,0.73678,0.47561,0.85124,0.000808389,0.000808389,0.000808389
31,1218.76,0.73146,0.47019,0.89353,0.90928,0.8609,0.94047,0.66367,0.73054,0.44772,0.84772,0.000795954,0.000795954,0.000795954
32,1257.49,0.72953,0.47191,0.89548,0.91674,0.88735,0.95091,0.67445,0.71194,0.44128,0.84949,0.000783231,0.000783231,0.000783231
33,1296.16,0.72928,0.46772,0.89043,0.91578,0.91038,0.95721,0.67588,0.72038,0.43796,0.85001,0.000770234,0.000770234,0.000770234
34,1334.56,0.72079,0.45945,0.88993,0.93415,0.91735,0.96504,0.68616,0.71141,0.42398,0.84619,0.000756976,0.000756976,0.000756976
35,1373.2,0.72932,0.46363,0.89165,0.91235,0.80109,0.92807,0.66262,0.71899,0.48192,0.84678,0.000743468,0.000743468,0.000743468
36,1411.68,0.71923,0.46149,0.88942,0.88978,0.76571,0.89322,0.64131,0.73073,0.51583,0.85157,0.000729725,0.000729725,0.000729725
37,1450.16,0.72541,0.46422,0.89176,0.90836,0.86617,0.9447,0.66671,0.72042,0.4618,0.84735,0.000715761,0.000715761,0.000715761
38,1489.01,0.70992,0.45254,0.88833,0.89633,0.88252,0.93712,0.66171,0.71229,0.45196,0.84642,0.000701588,0.000701588,0.000701588
39,1527.9,0.71522,0.45395,0.88388,0.93237,0.89555,0.94661,0.67412,0.72448,0.43524,0.85006,0.000687222,0.000687222,0.000687222
40,1566.59,0.71403,0.45126,0.88612,0.92473,0.81761,0.92986,0.66073,0.72137,0.47056,0.84673,0.000672675,0.000672675,0.000672675
41,1605.07,0.69886,0.44512,0.88105,0.90956,0.82536,0.93167,0.66337,0.71844,0.45435,0.84749,0.000657963,0.000657963,0.000657963
42,1643.56,0.70612,0.44999,0.88621,0.91349,0.79466,0.90858,0.65677,0.7103,0.47275,0.84632,0.000643101,0.000643101,0.000643101
43,1682.12,0.70586,0.4507,0.8881,0.91418,0.78741,0.91301,0.65445,0.72062,0.47667,0.84889,0.000628101,0.000628101,0.000628101
44,1720.81,0.71315,0.45537,0.88338,0.91082,0.8381,0.93976,0.66618,0.72145,0.45988,0.84842,0.000612981,0.000612981,0.000612981
45,1759.29,0.70435,0.44807,0.88468,0.8911,0.78675,0.90194,0.64581,0.72741,0.46761,0.85001,0.000597754,0.000597754,0.000597754
46,1797.81,0.68975,0.44071,0.87902,0.91349,0.87074,0.93699,0.67183,0.72237,0.43505,0.84932,0.000582435,0.000582435,0.000582435
47,1836.45,0.69756,0.44254,0.87898,0.90105,0.79809,0.90753,0.6492,0.72736,0.47752,0.8497,0.00056704,0.00056704,0.00056704
48,1875.21,0.69775,0.44768,0.88428,0.91965,0.8218,0.93484,0.65945,0.72633,0.46584,0.84786,0.000551584,0.000551584,0.000551584
49,1913.64,0.69175,0.44043,0.88019,0.90889,0.81109,0.9233,0.66171,0.71897,0.46171,0.84833,0.000536081,0.000536081,0.000536081
50,1952.52,0.69348,0.44191,0.88138,0.92019,0.85391,0.94423,0.66656,0.72278,0.45221,0.84822,0.000520548,0.000520548,0.000520548
51,1991.08,0.68943,0.43615,0.88064,0.91264,0.87012,0.94386,0.66085,0.73455,0.44582,0.85314,0.000505,0.000505,0.000505
52,2029.63,0.69203,0.44,0.88268,0.90565,0.82119,0.92892,0.65656,0.73438,0.45512,0.85325,0.000489452,0.000489452,0.000489452
53,2068.63,0.68173,0.43433,0.88184,0.90729,0.77967,0.90628,0.64752,0.72913,0.48121,0.84937,0.000473919,0.000473919,0.000473919
54,2107.59,0.68301,0.4344,0.87915,0.90472,0.77328,0.89013,0.6423,0.72629,0.48961,0.85006,0.000458416,0.000458416,0.000458416
55,2146.1,0.68249,0.43397,0.88,0.89491,0.79707,0.91493,0.65067,0.72276,0.48095,0.85023,0.00044296,0.00044296,0.00044296
56,2184.81,0.68092,0.43126,0.88147,0.90704,0.7965,0.90217,0.64188,0.73489,0.47034,0.85098,0.000427565,0.000427565,0.000427565
57,2223.25,0.67785,0.43477,0.87938,0.91757,0.85627,0.92659,0.65379,0.73377,0.45228,0.85024,0.000412246,0.000412246,0.000412246
58,2261.85,0.67693,0.42549,0.87647,0.90515,0.77637,0.89899,0.64277,0.72997,0.47847,0.84955,0.000397019,0.000397019,0.000397019
59,2300.88,0.68538,0.43976,0.8804,0.93526,0.83523,0.93974,0.65422,0.73507,0.45966,0.85168,0.000381899,0.000381899,0.000381899
60,2339.43,0.67566,0.42943,0.88107,0.91536,0.78808,0.91715,0.64811,0.72896,0.46862,0.8514,0.000366899,0.000366899,0.000366899
61,2377.91,0.6709,0.42698,0.87445,0.92609,0.80965,0.91568,0.64812,0.73324,0.46164,0.85022,0.000352037,0.000352037,0.000352037
62,2416.34,0.66853,0.41919,0.87827,0.91688,0.81465,0.9146,0.65011,0.72625,0.45974,0.8493,0.000337325,0.000337325,0.000337325
63,2455.43,0.67885,0.42945,0.87988,0.92395,0.8252,0.92278,0.64822,0.73153,0.45839,0.85083,0.000322778,0.000322778,0.000322778
64,2493.74,0.68078,0.43438,0.8818,0.9159,0.79297,0.90764,0.64957,0.71779,0.46162,0.84771,0.000308412,0.000308412,0.000308412
65,2532.17,0.66237,0.42138,0.8722,0.92634,0.79282,0.91088,0.64805,0.72241,0.46286,0.8473,0.000294239,0.000294239,0.000294239
66,2570.53,0.67327,0.42482,0.88098,0.92139,0.84008,0.927,0.65838,0.72354,0.44389,0.84886,0.000280275,0.000280275,0.000280275
67,2609.14,0.66946,0.42661,0.87881,0.92012,0.8848,0.93042,0.655,0.72686,0.43515,0.8494,0.000266532,0.000266532,0.000266532
68,2647.8,0.67431,0.42665,0.87792,0.91669,0.83743,0.9276,0.65733,0.72949,0.44649,0.85084,0.000253024,0.000253024,0.000253024
69,2686.52,0.66244,0.42192,0.87599,0.92716,0.84709,0.93144,0.65492,0.72655,0.44386,0.85034,0.000239766,0.000239766,0.000239766
70,2725.42,0.66485,0.41951,0.87718,0.91426,0.82499,0.9225,0.65181,0.72986,0.44978,0.8501,0.000226769,0.000226769,0.000226769
71,2764.15,0.66135,0.42072,0.87745,0.92544,0.8175,0.92644,0.65609,0.72493,0.45357,0.84898,0.000214046,0.000214046,0.000214046
72,2802.72,0.65947,0.4277,0.87543,0.91583,0.83673,0.91845,0.65115,0.72789,0.43495,0.8494,0.000201611,0.000201611,0.000201611
