epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,58.2951,0.80964,0.53946,0.91599,0.91451,0.96174,0.96632,0.70676,0.6731,0.40169,0.84667,0.000332288,0.000332288,0.0671034
2,99.7246,0.81369,0.54628,0.91972,0.94057,0.96007,0.96586,0.70519,0.6646,0.39379,0.84528,0.000665459,0.000665459,0.0341033
3,139.981,0.81024,0.53544,0.91324,0.9328,0.96425,0.97107,0.69748,0.6866,0.39393,0.85005,0.000997979,0.000997979,0.00110247
4,181.153,0.81662,0.54055,0.91883,0.92343,0.94444,0.97191,0.69699,0.68759,0.41927,0.84833,0.000997803,0.000997803,0.000997803
5,220.792,0.81709,0.54469,0.91668,0.93237,0.9643,0.97436,0.70178,0.69129,0.39488,0.84911,0.000996097,0.000996097,0.000996097
6,261.886,0.79834,0.52959,0.91233,0.89837,0.83985,0.9479,0.67494,0.69039,0.4509,0.84776,0.000993906,0.000993906,0.000993906
7,302.647,0.80573,0.53384,0.92321,0.9245,0.92191,0.96303,0.68356,0.70581,0.42717,0.84878,0.000991232,0.000991232,0.000991232
8,341.89,0.79589,0.51861,0.91026,0.92467,0.92448,0.96606,0.69978,0.70363,0.43139,0.85073,0.000988079,0.000988079,0.000988079
9,381.583,0.80106,0.52624,0.91779,0.93157,0.92363,0.96912,0.69202,0.70253,0.41426,0.84875,0.000984449,0.000984449,0.000984449
10,421.51,0.79184,0.51783,0.90887,0.92868,0.93379,0.96551,0.68987,0.69689,0.41897,0.84727,0.000980345,0.000980345,0.000980345
11,461.238,0.78671,0.51342,0.91338,0.90918,0.92125,0.97146,0.69274,0.7095,0.41499,0.85145,0.000975773,0.000975773,0.000975773
12,501.186,0.78924,0.50994,0.90953,0.88768,0.86073,0.94522,0.68136,0.70382,0.43968,0.85009,0.000970736,0.000970736,0.000970736
13,540.857,0.78018,0.50769,0.90823,0.88763,0.82593,0.93648,0.67724,0.69498,0.45359,0.84969,0.000965239,0.000965239,0.000965239
14,580.487,0.77197,0.50326,0.90591,0.92319,0.93671,0.96429,0.69721,0.6963,0.41229,0.84732,0.000959289,0.000959289,0.000959289
15,619.993,0.77483,0.50184,0.90259,0.95322,0.78573,0.91139,0.65503,0.70762,0.45931,0.84806,0.000952889,0.000952889,0.000952889
16,659.231,0.77272,0.49745,0.90401,0.90197,0.89299,0.96629,0.69054,0.70408,0.43891,0.84528,0.000946048,0.000946048,0.000946048
17,698.779,0.7679,0.49432,0.90328,0.89513,0.83568,0.92438,0.66257,0.70426,0.46993,0.84809,0.000938772,0.000938772,0.000938772
18,738.26,0.76901,0.49628,0.90833,0.90595,0.86123,0.95687,0.68434,0.71124,0.45884,0.84699,0.000931067,0.000931067,0.000931067
19,778.021,0.76325,0.48695,0.89992,0.91352,0.83999,0.94591,0.67255,0.70365,0.46576,0.84455,0.000922942,0.000922942,0.000922942
20,817.593,0.7561,0.48652,0.9005,0.95988,0.7665,0.82981,0.61281,0.70889,0.53023,0.84872,0.000914405,0.000914405,0.000914405
21,857.117,0.75401,0.48327,0.8943,0.90106,0.83868,0.94636,0.66587,0.70572,0.45519,0.84663,0.000905463,0.000905463,0.000905463
22,896.553,0.75654,0.48625,0.89852,0.90874,0.81281,0.9276,0.66856,0.70716,0.45943,0.8443,0.000896127,0.000896127,0.000896127
23,936.024,0.75006,0.47949,0.89647,0.92593,0.92705,0.95982,0.67781,0.70701,0.41624,0.84444,0.000886404,0.000886404,0.000886404
24,975.661,0.74498,0.48314,0.89623,0.91053,0.88428,0.95381,0.6783,0.71212,0.44395,0.8464,0.000876305,0.000876305,0.000876305
25,1015.41,0.74739,0.47967,0.89907,0.92835,0.77559,0.90175,0.65373,0.70955,0.48999,0.84717,0.000865839,0.000865839,0.000865839
26,1054.98,0.74301,0.47869,0.89575,0.91413,0.8908,0.95098,0.67114,0.71558,0.43382,0.84722,0.000855018,0.000855018,0.000855018
27,1094.41,0.74076,0.47838,0.89526,0.9094,0.83172,0.94629,0.67104,0.72224,0.46271,0.84966,0.000843851,0.000843851,0.000843851
28,1134.35,0.74184,0.4772,0.89459,0.92103,0.90901,0.95964,0.66836,0.72286,0.43325,0.85066,0.000832349,0.000832349,0.000832349
29,1175.5,0.73805,0.47703,0.89737,0.91583,0.86238,0.95109,0.66722,0.71699,0.45944,0.84895,0.000820525,0.000820525,0.000820525
30,1216.04,0.72853,0.46848,0.89028,0.90838,0.84023,0.93643,0.65648,0.73384,0.4621,0.85252,0.000808389,0.000808389,0.000808389
31,1256.85,0.73148,0.46907,0.89306,0.91032,0.85431,0.93896,0.66768,0.72429,0.44234,0.84817,0.000795954,0.000795954,0.000795954
32,1298.31,0.72927,0.47197,0.89502,0.9163,0.88084,0.95524,0.67296,0.70787,0.44059,0.84813,0.000783231,0.000783231,0.000783231
33,1339.41,0.7306,0.46955,0.89026,0.91202,0.8849,0.94982,0.67051,0.71822,0.44236,0.85056,0.000770234,0.000770234,0.000770234
34,1380.68,0.72205,0.46196,0.8908,0.92366,0.89563,0.95611,0.67924,0.71053,0.43838,0.84605,0.000756976,0.000756976,0.000756976
35,1420.53,0.72873,0.4645,0.89138,0.91502,0.77983,0.91598,0.65246,0.71633,0.48711,0.84646,0.000743468,0.000743468,0.000743468
36,52.6893,0.71866,0.45878,0.8855,0.92163,0.76733,0.89936,0.63993,0.71452,0.49327,0.84819,0.000729725,0.000729725,0.000729725
37,91.6692,0.71323,0.45698,0.88891,0.92286,0.83653,0.93542,0.67045,0.70492,0.45779,0.84739,0.000715761,0.000715761,0.000715761
38,131.234,0.70583,0.45166,0.88215,0.92503,0.85813,0.94434,0.6661,0.71872,0.43951,0.84987,0.000701588,0.000701588,0.000701588
39,170.548,0.70108,0.44993,0.88611,0.92243,0.85691,0.94365,0.66385,0.72543,0.44882,0.85011,0.000687222,0.000687222,0.000687222
40,210.06,0.69947,0.4556,0.88365,0.91296,0.86013,0.93532,0.66403,0.72362,0.4449,0.8487,0.000672675,0.000672675,0.000672675
41,248.987,0.68683,0.44674,0.88095,0.91667,0.7898,0.92211,0.65901,0.71277,0.47543,0.84787,0.000657963,0.000657963,0.000657963
42,288.356,0.69607,0.45217,0.89128,0.90675,0.79351,0.90521,0.65157,0.72333,0.47202,0.84861,0.000643101,0.000643101,0.000643101
43,327.851,0.68761,0.43942,0.88024,0.91364,0.78032,0.88634,0.64104,0.72148,0.48712,0.8497,0.000628101,0.000628101,0.000628101
44,367.071,0.69419,0.4478,0.88824,0.9248,0.77123,0.86969,0.62828,0.71843,0.47715,0.84873,0.000612981,0.000612981,0.000612981
45,406.215,0.68795,0.44745,0.88042,0.91821,0.81109,0.91916,0.6595,0.71896,0.44733,0.85018,0.000597754,0.000597754,0.000597754
46,445.675,0.68271,0.44112,0.8836,0.92181,0.88839,0.94923,0.66652,0.72128,0.42776,0.85192,0.000582435,0.000582435,0.000582435
47,485.461,0.68338,0.43509,0.88004,0.94444,0.7634,0.85471,0.62362,0.72309,0.49543,0.8489,0.00056704,0.00056704,0.00056704
48,524.7,0.68074,0.43968,0.88081,0.94205,0.76905,0.87398,0.63846,0.71674,0.48186,0.84853,0.000551584,0.000551584,0.000551584
