epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,54.3469,1.7695,2.14872,1.27786,0.77192,0.55401,0.6742,0.41339,1.2677,1.33798,1.02668,0.00332288,0.00332288,0.070094
2,97.7551,1.32568,1.14019,1.03891,0.57166,0.49966,0.49925,0.32222,1.29468,1.62432,1.08244,0.00665459,0.00665459,0.0400924
3,139.627,1.39524,1.24813,1.10408,0.75779,0.44691,0.49335,0.26763,1.63026,1.77862,1.26347,0.00997979,0.00997979,0.0100843
4,181.06,1.50577,1.39099,1.18102,0.65972,0.40191,0.42097,0.2406,1.53231,1.71871,1.18441,0.00997803,0.00997803,0.00997803
5,222.432,1.46348,1.31737,1.1635,0.72084,0.50859,0.60743,0.34048,1.44892,1.5533,1.1701,0.00996097,0.00996097,0.00996097
6,263.523,1.37454,1.17722,1.12937,0.81286,0.49156,0.55585,0.31812,1.41099,1.51356,1.16032,0.00993906,0.00993906,0.00993906
7,305.396,1.34431,1.10329,1.11483,0.80887,0.48217,0.52359,0.32144,1.30783,1.6104,1.08518,0.00991232,0.00991232,0.00991232
8,346.752,1.29613,1.023,1.08881,0.79695,0.49082,0.51954,0.32574,1.37305,1.6618,1.15413,0.00988079,0.00988079,0.00988079
9,387.977,1.27159,0.99889,1.08332,0.79216,0.49852,0.55466,0.34436,1.28225,1.31972,1.09726,0.00984449,0.00984449,0.00984449
10,429.78,1.22858,0.9402,1.05841,0.76933,0.53251,0.57884,0.36178,1.27113,1.27778,1.12194,0.00980345,0.00980345,0.00980345
11,470.885,1.22225,0.90572,1.06074,0.88073,0.51706,0.57027,0.36117,1.23102,1.44983,1.09195,0.00975773,0.00975773,0.00975773
12,512.43,1.18327,0.87178,1.03898,0.83323,0.62388,0.68263,0.4213,1.16615,1.19611,1.05715,0.00970736,0.00970736,0.00970736
13,554.23,1.16097,0.84664,1.03749,0.80264,0.50959,0.55764,0.3559,1.18391,1.57289,1.07985,0.00965239,0.00965239,0.00965239
14,595.819,1.14031,0.8219,1.03266,0.85518,0.51034,0.55779,0.36189,1.21899,1.52302,1.07313,0.00959289,0.00959289,0.00959289
