step,time_unix,metric,value
0,1789070768.3597064,delta/bbat/ball/box/map50_95,0.0020517435147587304
0,1789070768.3597064,delta/bbat/ball/pose/map50_95,-0.0028055188054150193
0,1789070768.3597064,delta/bbat/bat/box/map50_95,-0.0009645266329140201
0,1789070768.3597064,delta/bbat/bat/pose/map50_95,-0.0028012747306078722
0,1789070768.3597064,delta/bbat/box/map50_95,0.0005436084409223829
0,1789070768.3597064,delta/bbat/pose/map50_95,-0.0028033967680114458
0,1789070768.3597064,delta/coco/box/map50_95,0.0005535628010494564
0,1789070768.3597064,delta/coco/person/box/map50_95,-1.8940433187730754e-05
0,1789070768.3597064,passed,1.0
0,1789070768.3597064,score/best_detect,0.5658797813996144
0,1789070768.3597064,score/best_joint,0.7017925102932752
0,1789070768.3597064,score/best_pose,0.7466298781851011
1,1789071661.4461305,delta/bbat/ball/box/map50_95,0.002921133587109437
1,1789071661.4461305,delta/bbat/ball/pose/map50_95,-0.008123759141711817
1,1789071661.4461305,delta/bbat/bat/box/map50_95,0.005365466117681406
1,1789071661.4461305,delta/bbat/bat/pose/map50_95,0.004619350192853311
1,1789071661.4461305,delta/bbat/box/map50_95,0.004143299852395588
1,1789071661.4461305,delta/bbat/pose/map50_95,-0.001752204474429142
1,1789071661.4461305,delta/coco/box/map50_95,0.0005816848006107156
1,1789071661.4461305,delta/coco/person/box/map50_95,-0.00025203829987729964
1,1789071661.4461305,passed,1.0
1,1789071661.4461305,score/best_detect,0.5657772934660503
1,1789071661.4461305,score/best_joint,0.7028919303195771
1,1789071661.4461305,score/best_pose,0.7489553200376289
2,1789072557.8807669,delta/bbat/ball/box/map50_95,-0.0013171218086938663
2,1789072557.8807669,delta/bbat/ball/pose/map50_95,2.7699327801888884e-05
2,1789072557.8807669,delta/bbat/bat/box/map50_95,0.0026587188253199834
2,1789072557.8807669,delta/bbat/bat/pose/map50_95,0.003214741476742722
2,1789072557.8807669,delta/bbat/box/map50_95,0.0006707985083131973
2,1789072557.8807669,delta/bbat/pose/map50_95,0.0016212204022725274
2,1789072557.8807669,delta/coco/box/map50_95,-0.00018593663579913322
2,1789072557.8807669,delta/coco/person/box/map50_95,0.00019383180053100801
2,1789072557.8807669,passed,1.0
2,1789072557.8807669,score/best_detect,0.5656164177980495
2,1789072557.8807669,score/best_joint,0.7034824497342409
2,1789072557.8807669,score/best_pose,0.7489057818039385
3,1789073455.30109,delta/bbat/ball/box/map50_95,-0.009290278351636982
3,1789073455.30109,delta/bbat/ball/pose/map50_95,-0.008518202777574757
3,1789073455.30109,delta/bbat/bat/box/map50_95,0.000329469926400372
3,1789073455.30109,delta/bbat/bat/pose/map50_95,0.0016469438129570468
3,1789073455.30109,delta/bbat/box/map50_95,-0.004480404212618194
3,1789073455.30109,delta/bbat/pose/map50_95,-0.0034356294823085776
3,1789073455.30109,delta/coco/box/map50_95,0.0009440660003271484
3,1789073455.30109,delta/coco/person/box/map50_95,0.0003268592529985792
3,1789073455.30109,passed,1.0
3,1789073455.30109,score/best_detect,0.5662479328423464
3,1789073455.30109,score/best_joint,0.7006820752539411
3,1789073455.30109,score/best_pose,0.7438017555011822
4,1789074352.2629673,delta/bbat/ball/box/map50_95,-0.0027271897007721257
4,1789074352.2629673,delta/bbat/ball/pose/map50_95,-0.008027316563372744
4,1789074352.2629673,delta/bbat/bat/box/map50_95,-0.0002626498565969637
4,1789074352.2629673,delta/bbat/bat/pose/map50_95,0.00231532168507409
4,1789074352.2629673,delta/bbat/box/map50_95,-0.0014949197786844337
4,1789074352.2629673,delta/bbat/pose/map50_95,-0.002855997439149105
4,1789074352.2629673,delta/coco/box/map50_95,4.38435577101437e-05
4,1789074352.2629673,delta/coco/person/box/map50_95,2.4164804041992838e-05
4,1789074352.2629673,passed,1.0
4,1789074352.2629673,score/best_detect,0.5656464743965597
4,1789074352.2629673,score/best_joint,0.7012704415796769
4,1789074352.2629673,score/best_pose,0.7455843137397289
5,1789075249.1482458,delta/bbat/ball/box/map50_95,-0.002167345531575715
5,1789075249.1482458,delta/bbat/ball/pose/map50_95,-0.01104975140644171
5,1789075249.1482458,delta/bbat/bat/box/map50_95,0.0031655501791600926
5,1789075249.1482458,delta/bbat/bat/pose/map50_95,0.003471668462336708
5,1789075249.1482458,delta/bbat/box/map50_95,0.0004991023237922443
5,1789075249.1482458,delta/bbat/pose/map50_95,-0.00378904147205239
5,1789075249.1482458,delta/coco/box/map50_95,0.0005312446515739477
5,1789075249.1482458,delta/coco/person/box/map50_95,-0.0004029542711172507
5,1789075249.1482458,passed,1.0
5,1789075249.1482458,score/best_detect,0.5656766154059119
5,1789075249.1482458,score/best_joint,0.7013080847907518
5,1789075249.1482458,score/best_pose,0.7461148027745156
6,1789076145.0702865,delta/bbat/ball/box/map50_95,0.0004143611617468679
6,1789076145.0702865,delta/bbat/ball/pose/map50_95,-0.00412002654587873
6,1789076145.0702865,delta/bbat/bat/box/map50_95,0.003087630794080809
6,1789076145.0702865,delta/bbat/bat/pose/map50_95,0.004753650343886862
6,1789076145.0702865,delta/bbat/box/map50_95,0.0017509959779138384
6,1789076145.0702865,delta/bbat/pose/map50_95,0.0003168118990041213
6,1789076145.0702865,delta/coco/box/map50_95,0.0008171846468295607
6,1789076145.0702865,delta/coco/person/box/map50_95,-0.00038644498234563507
6,1789076145.0702865,passed,1.0
6,1789076145.0702865,score/best_detect,0.5658278400479255
6,1789076145.0702865,score/best_joint,0.7032612947268042
6,1789076145.0702865,score/best_pose,0.7487936762871046
7,1789077044.1066036,delta/bbat/ball/box/map50_95,0.0011621895697091489
7,1789077044.1066036,delta/bbat/ball/pose/map50_95,-0.0054671245244458655
7,1789077044.1066036,delta/bbat/bat/box/map50_95,0.0015334858300521947
7,1789077044.1066036,delta/bbat/bat/pose/map50_95,0.004067600446134856
7,1789077044.1066036,delta/bbat/box/map50_95,0.0013478376998808939
7,1789077044.1066036,delta/bbat/pose/map50_95,-0.0006997620391553383
7,1789077044.1066036,delta/coco/box/map50_95,0.0001869816863324658
7,1789077044.1066036,delta/coco/person/box/map50_95,-0.0006260831567765912
7,1789077044.1066036,passed,1.0
7,1789077044.1066036,score/best_detect,0.5653929194804614
7,1789077044.1066036,score/best_joint,0.7026000652689481
7,1789077044.1066036,score/best_pose,0.7480838101790084
8,1789077942.5021517,delta/bbat/ball/box/map50_95,0.001698971983177977
