epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,59.027,1.77222,2.23537,1.34073,0.56592,0.59374,0.55715,0.31342,1.42641,1.72554,1.1452,0.00332288,0.00332288,0.070094
2,106.405,1.33839,1.13345,1.04943,0.83764,0.51763,0.56174,0.34176,1.38651,1.56192,1.13127,0.00665459,0.00665459,0.0400924
3,152.478,1.39751,1.22195,1.09699,0.47478,0.29065,0.36684,0.23,1.56186,2.20032,1.22096,0.00997979,0.00997979,0.0100843
4,198.95,1.48663,1.38083,1.16767,0.64178,0.39362,0.47054,0.27885,1.55251,2.08538,1.27725,0.00997803,0.00997803,0.00997803
5,244.935,1.47535,1.3236,1.17728,0.8199,0.45361,0.51648,0.2853,1.52323,1.90591,1.18621,0.00996097,0.00996097,0.00996097
6,290.896,1.38608,1.18552,1.13725,0.74614,0.49623,0.5357,0.32081,1.36696,1.60623,1.13058,0.00993906,0.00993906,0.00993906
7,336.874,1.34788,1.11619,1.12648,0.80408,0.43282,0.48983,0.28772,1.48051,1.92858,1.23125,0.00991232,0.00991232,0.00991232
8,384.709,1.31057,1.03122,1.0989,0.70946,0.43253,0.46034,0.28856,1.384,1.79922,1.16911,0.00988079,0.00988079,0.00988079
9,431.482,1.27908,0.99845,1.08469,0.73766,0.49613,0.52573,0.33114,1.33599,1.65275,1.13184,0.00984449,0.00984449,0.00984449
10,478.725,1.23568,0.9381,1.06735,0.80205,0.46351,0.5196,0.30584,1.37504,1.61579,1.15838,0.00980345,0.00980345,0.00980345
11,525.114,1.22031,0.91467,1.06425,0.7587,0.48237,0.50719,0.34295,1.27721,1.8183,1.11184,0.00975773,0.00975773,0.00975773
12,570.964,1.1978,0.88586,1.04894,0.83198,0.53906,0.57439,0.35938,1.2271,1.27339,1.0845,0.00970736,0.00970736,0.00970736
13,616.919,1.17509,0.85917,1.0475,0.8725,0.53798,0.60419,0.38523,1.18463,1.39714,1.06984,0.00965239,0.00965239,0.00965239
14,662.962,1.14084,0.81924,1.03265,0.85299,0.51053,0.53958,0.36059,1.27863,1.51895,1.12688,0.00959289,0.00959289,0.00959289
15,708.809,1.13066,0.80171,1.02571,0.88302,0.52,0.58555,0.36076,1.20274,1.36796,1.06453,0.00952889,0.00952889,0.00952889
16,754.844,1.10662,0.77208,1.01899,0.84729,0.52185,0.56944,0.3658,1.17599,1.28792,1.10593,0.00946048,0.00946048,0.00946048
17,801.079,1.09894,0.76088,1.01494,0.90303,0.52465,0.60246,0.39097,1.15529,1.28537,1.04711,0.00938772,0.00938772,0.00938772
18,847.206,1.07868,0.74923,1.00932,0.82801,0.54558,0.56135,0.38077,1.17078,1.51629,1.11192,0.00931067,0.00931067,0.00931067
19,893.311,1.0616,0.7314,1.00384,0.87098,0.56312,0.60251,0.38434,1.18877,1.22379,1.12694,0.00922942,0.00922942,0.00922942
20,939.398,1.04699,0.71243,1.00572,0.87687,0.54261,0.59402,0.38401,1.17447,1.3792,1.1034,0.00914405,0.00914405,0.00914405
21,985.257,1.03638,0.70357,0.9904,0.85679,0.56356,0.60411,0.4052,1.14775,1.16291,1.06892,0.00905463,0.00905463,0.00905463
22,1031.1,1.02946,0.69508,0.98835,0.84626,0.55381,0.58726,0.40223,1.09786,1.35221,1.05443,0.00896127,0.00896127,0.00896127
23,1076.89,1.01225,0.6818,0.98203,0.91767,0.53617,0.59353,0.39452,1.16894,1.41638,1.0512,0.00886404,0.00886404,0.00886404
24,1122.74,1.003,0.68035,0.981,0.91308,0.54614,0.60908,0.40286,1.12367,1.21757,1.04557,0.00876305,0.00876305,0.00876305
25,1168.78,0.99156,0.65684,0.97893,0.89429,0.57273,0.63369,0.41612,1.07531,1.15876,1.01713,0.00865839,0.00865839,0.00865839
26,1215.36,0.97885,0.63977,0.97239,0.87201,0.54759,0.63957,0.41646,1.14312,1.22889,1.04841,0.00855018,0.00855018,0.00855018
27,1261.53,0.97446,0.64761,0.97236,0.87067,0.59174,0.65102,0.42296,1.14081,1.12267,1.05158,0.00843851,0.00843851,0.00843851
28,1307.51,0.96715,0.63128,0.97179,0.8759,0.53781,0.58508,0.39897,1.12874,1.43358,1.07175,0.00832349,0.00832349,0.00832349
29,1353.72,0.96015,0.62668,0.96948,0.91322,0.56138,0.62419,0.41956,1.10471,1.14553,1.02567,0.00820525,0.00820525,0.00820525
30,1400.01,0.94358,0.60771,0.96384,0.84198,0.56515,0.60039,0.41373,1.08128,1.27438,1.04361,0.00808389,0.00808389,0.00808389
31,1445.89,0.93504,0.60011,0.96171,0.90064,0.57125,0.608,0.40572,1.14898,1.41266,1.08786,0.00795954,0.00795954,0.00795954
32,1491.9,0.92219,0.60021,0.95921,0.88889,0.58713,0.63253,0.41841,1.12835,1.26122,1.08705,0.00783231,0.00783231,0.00783231
33,1538,0.91579,0.58666,0.95343,0.88717,0.57808,0.65716,0.42412,1.11488,1.20643,1.05149,0.00770234,0.00770234,0.00770234
34,1584.38,0.90381,0.5694,0.95357,0.88332,0.58778,0.71954,0.46143,1.09703,1.2401,1.07604,0.00756976,0.00756976,0.00756976
35,1630.32,0.89681,0.56547,0.94739,0.9128,0.57487,0.62236,0.42675,1.09387,1.24555,1.04966,0.00743468,0.00743468,0.00743468
36,1675.93,0.88334,0.56052,0.94526,0.88407,0.52855,0.58326,0.3872,1.14106,1.4259,1.08538,0.00729725,0.00729725,0.00729725
37,1721.93,0.88021,0.55848,0.94639,0.88184,0.5376,0.57221,0.39389,1.15747,1.46963,1.09439,0.00715761,0.00715761,0.00715761
38,1767.8,0.85699,0.53774,0.93713,0.91762,0.56471,0.622,0.41003,1.16528,1.24484,1.08834,0.00701588,0.00701588,0.00701588
39,1813.56,0.85349,0.53479,0.92728,0.90288,0.57279,0.6448,0.43149,1.13418,1.17532,1.06743,0.00687222,0.00687222,0.00687222
40,1859.36,0.84602,0.52865,0.92893,0.85917,0.5987,0.6416,0.43588,1.07683,1.23685,1.01922,0.00672675,0.00672675,0.00672675
41,1905.3,0.82592,0.51496,0.92117,0.90583,0.56568,0.59988,0.40458,1.15297,1.38028,1.09136,0.00657963,0.00657963,0.00657963
42,1951.17,0.83189,0.51486,0.92809,0.92266,0.55378,0.60258,0.4197,1.1199,1.35732,1.07313,0.00643101,0.00643101,0.00643101
43,1997.23,0.81659,0.51126,0.92283,0.93916,0.57172,0.63228,0.42514,1.1088,1.27006,1.03123,0.00628101,0.00628101,0.00628101
44,2043.15,0.8246,0.51153,0.91934,0.8412,0.55406,0.60578,0.42124,1.06765,1.25585,1.0334,0.00612981,0.00612981,0.00612981
45,2088.75,0.80566,0.49631,0.91646,0.87686,0.58907,0.62703,0.43069,1.08064,1.18211,1.03142,0.00597754,0.00597754,0.00597754
46,2134.53,0.78878,0.48558,0.91368,0.8918,0.56973,0.6295,0.41714,1.0926,1.25537,1.06534,0.00582435,0.00582435,0.00582435
47,2180.67,0.78617,0.48394,0.91225,0.92497,0.56814,0.62619,0.42235,1.07288,1.30686,1.02974,0.0056704,0.0056704,0.0056704
48,2227.61,0.78038,0.48575,0.91178,0.89538,0.58781,0.62521,0.42539,1.10406,1.27692,1.05694,0.00551584,0.00551584,0.00551584
49,2273.79,0.76479,0.47234,0.90347,0.9412,0.58969,0.64898,0.44075,1.0714,1.1254,1.04287,0.00536081,0.00536081,0.00536081
50,2319.89,0.7633,0.4644,0.9039,0.91362,0.57384,0.60636,0.42278,1.10866,1.4033,1.04923,0.00520548,0.00520548,0.00520548
51,2365.74,0.75263,0.45833,0.90353,0.94822,0.55813,0.60574,0.4192,1.09147,1.35619,1.03701,0.00505,0.00505,0.00505
52,2411.62,0.747,0.46193,0.90222,0.9206,0.56428,0.61302,0.42504,1.09555,1.21498,1.06969,0.00489452,0.00489452,0.00489452
53,2457.15,0.72813,0.44619,0.90071,0.90726,0.57809,0.62228,0.43908,1.07709,1.23253,1.06306,0.00473919,0.00473919,0.00473919
54,2502.78,0.72749,0.44457,0.89582,0.9282,0.57739,0.62626,0.42723,1.0638,1.26418,1.05217,0.00458416,0.00458416,0.00458416
55,2548.96,0.72015,0.44101,0.89561,0.91945,0.55728,0.60086,0.4243,1.0825,1.45608,1.07947,0.0044296,0.0044296,0.0044296
56,2595.14,0.70653,0.42517,0.89342,0.92838,0.57958,0.62335,0.43684,1.05417,1.25586,1.06167,0.00427565,0.00427565,0.00427565
57,2641.18,0.6998,0.4252,0.88937,0.90817,0.58713,0.61386,0.42818,1.09903,1.30253,1.07353,0.00412246,0.00412246,0.00412246
58,2686.87,0.69278,0.41655,0.88559,0.93009,0.57818,0.61665,0.42428,1.12999,1.33363,1.09607,0.00397019,0.00397019,0.00397019
59,2732.56,0.69494,0.42283,0.88879,0.91809,0.58845,0.61269,0.41771,1.11882,1.27192,1.08789,0.00381899,0.00381899,0.00381899
60,2778.32,0.68575,0.41438,0.88868,0.92987,0.57239,0.61839,0.42629,1.11697,1.31101,1.10446,0.00366899,0.00366899,0.00366899
61,2824.19,0.67448,0.4051,0.88096,0.91521,0.58413,0.62436,0.42957,1.10011,1.26953,1.07421,0.00352037,0.00352037,0.00352037
62,2869.97,0.66181,0.39577,0.88133,0.92123,0.55638,0.60233,0.41188,1.10464,1.41414,1.07668,0.00337325,0.00337325,0.00337325
63,2915.76,0.66509,0.39452,0.88042,0.93039,0.57832,0.61225,0.42631,1.06366,1.33301,1.08296,0.00322778,0.00322778,0.00322778
64,2961.53,0.65286,0.3946,0.87783,0.91404,0.57654,0.60479,0.42476,1.0472,1.29307,1.04822,0.00308412,0.00308412,0.00308412
65,3007.63,0.63476,0.38352,0.8703,0.88737,0.56194,0.59927,0.41672,1.08351,1.43616,1.09237,0.00294239,0.00294239,0.00294239
