step,time_unix,metric,value
0,1788870179.8444622,amp/overflow_retries,4.0
0,1788870179.8444622,amp/scale,4096.0
0,1788870179.8444622,detect/component_0,1.0206730365753174
0,1788870179.8444622,detect/component_1,0.9709469676017761
0,1788870179.8444622,detect/component_2,0.006306481547653675
0,1788870179.8444622,gradient/clipped_norm,115.69918060302734
0,1788870179.8444622,gradient/detect_shared_norm,86.16291226627615
0,1788870179.8444622,gradient/pose_shared_norm,50.003176337321186
0,1788870179.8444622,gradient/shared_cosine,-0.03344812653937726
0,1788870179.8444622,images/detect,256.0
0,1788870179.8444622,images/pose,16.0
0,1788870179.8444622,loss/backward,100.45257949829102
0,1788870179.8444622,loss/detect_mean,1.767562448978424
0,1788870179.8444622,loss/joint_mean,1.5695715546607971
0,1788870179.8444622,loss/pose_mean,0.7776079773902893
0,1788870179.8444622,lr/attention.decay,0.0
0,1788870179.8444622,lr/attention.no_decay,0.0
0,1788870179.8444622,lr/backbone.decay,0.0
0,1788870179.8444622,lr/backbone.no_decay,0.0
0,1788870179.8444622,lr/detect_head.decay,2.548596112311015e-06
0,1788870179.8444622,lr/detect_head.no_decay,2.548596112311015e-06
0,1788870179.8444622,lr/masf.decay,0.0
0,1788870179.8444622,lr/masf.no_decay,0.0
0,1788870179.8444622,lr/neck.decay,1.019438444924406e-06
0,1788870179.8444622,lr/neck.no_decay,1.019438444924406e-06
0,1788870179.8444622,lr/pose_head.decay,2.548596112311015e-06
0,1788870179.8444622,lr/pose_head.no_decay,2.548596112311015e-06
0,1788870179.8444622,pose/component_0,0.5584069490432739
0,1788870179.8444622,pose/component_1,0.014627337455749512
0,1788870179.8444622,pose/component_2,0.0013294392265379429
0,1788870179.8444622,pose/component_3,0.22961321473121643
0,1788870179.8444622,pose/component_4,0.0015852905344218016
0,1788870179.8444622,pose/component_5,0.0
1,1788870180.9825819,amp/overflow_retries,0.0
1,1788870180.9825819,amp/scale,4096.0
1,1788870180.9825819,detect/component_0,1.0702928304672241
1,1788870180.9825819,detect/component_1,0.9340453147888184
1,1788870180.9825819,detect/component_2,0.006148351356387138
1,1788870180.9825819,gradient/clipped_norm,136.86825561523438
1,1788870180.9825819,images/detect,256.0
1,1788870180.9825819,images/pose,16.0
1,1788870180.9825819,loss/backward,102.67916717529297
1,1788870180.9825819,loss/detect_mean,1.7830926775932312
1,1788870180.9825819,loss/joint_mean,1.6043619871139527
1,1788870180.9825819,loss/pose_mean,0.8894392251968384
1,1788870180.9825819,lr/attention.decay,0.0
1,1788870180.9825819,lr/attention.no_decay,0.0
1,1788870180.9825819,lr/backbone.decay,0.0
1,1788870180.9825819,lr/backbone.no_decay,0.0
1,1788870180.9825819,lr/detect_head.decay,2.5971922246220306e-06
1,1788870180.9825819,lr/detect_head.no_decay,2.5971922246220306e-06
1,1788870180.9825819,lr/masf.decay,0.0
1,1788870180.9825819,lr/masf.no_decay,0.0
1,1788870180.9825819,lr/neck.decay,1.0388768898488122e-06
1,1788870180.9825819,lr/neck.no_decay,1.0388768898488122e-06
1,1788870180.9825819,lr/pose_head.decay,2.5971922246220306e-06
1,1788870180.9825819,lr/pose_head.no_decay,2.5971922246220306e-06
1,1788870180.9825819,pose/component_0,0.6096303462982178
1,1788870180.9825819,pose/component_1,0.013932807371020317
1,1788870180.9825819,pose/component_2,0.001633227919228375
1,1788870180.9825819,pose/component_3,0.2996041178703308
1,1788870180.9825819,pose/component_4,0.0017774157458916306
1,1788870180.9825819,pose/component_5,0.0
2,1788870182.129137,amp/overflow_retries,0.0
2,1788870182.129137,amp/scale,4096.0
2,1788870182.129137,detect/component_0,1.0394642353057861
2,1788870182.129137,detect/component_1,0.9387314915657043
2,1788870182.129137,detect/component_2,0.006779098883271217
2,1788870182.129137,gradient/clipped_norm,152.2010040283203
2,1788870182.129137,images/detect,256.0
2,1788870182.129137,images/pose,16.0
2,1788870182.129137,loss/backward,103.57911987304688
2,1788870182.129137,loss/detect_mean,1.7740946859121323
2,1788870182.129137,loss/joint_mean,1.6184237480163575
2,1788870182.129137,loss/pose_mean,0.9957399964332581
2,1788870182.129137,lr/attention.decay,0.0
2,1788870182.129137,lr/attention.no_decay,0.0
2,1788870182.129137,lr/backbone.decay,0.0
2,1788870182.129137,lr/backbone.no_decay,0.0
2,1788870182.129137,lr/detect_head.decay,2.645788336933046e-06
2,1788870182.129137,lr/detect_head.no_decay,2.645788336933046e-06
2,1788870182.129137,lr/masf.decay,0.0
2,1788870182.129137,lr/masf.no_decay,0.0
2,1788870182.129137,lr/neck.decay,1.0583153347732183e-06
2,1788870182.129137,lr/neck.no_decay,1.0583153347732183e-06
2,1788870182.129137,lr/pose_head.decay,2.645788336933046e-06
2,1788870182.129137,lr/pose_head.no_decay,2.645788336933046e-06
2,1788870182.129137,pose/component_0,0.5910384654998779
2,1788870182.129137,pose/component_1,0.09193578362464905
2,1788870182.129137,pose/component_2,0.003798938589170575
2,1788870182.129137,pose/component_3,0.3740462362766266
2,1788870182.129137,pose/component_4,0.0018508292268961668
2,1788870182.129137,pose/component_5,0.0
3,1788870183.2812905,amp/overflow_retries,0.0
3,1788870183.2812905,amp/scale,4096.0
3,1788870183.2812905,detect/component_0,1.0803992748260498
3,1788870183.2812905,detect/component_1,0.9229133129119873
3,1788870183.2812905,detect/component_2,0.005934163928031921
3,1788870183.2812905,gradient/clipped_norm,115.16213989257812
3,1788870183.2812905,images/detect,256.0
3,1788870183.2812905,images/pose,16.0
3,1788870183.2812905,loss/backward,101.88294906616211
3,1788870183.2812905,loss/detect_mean,1.7814887911081314
3,1788870183.2812905,loss/joint_mean,1.591921079158783
3,1788870183.2812905,loss/pose_mean,0.8336502313613892
3,1788870183.2812905,lr/attention.decay,0.0
3,1788870183.2812905,lr/attention.no_decay,0.0
3,1788870183.2812905,lr/backbone.decay,0.0
3,1788870183.2812905,lr/backbone.no_decay,0.0
3,1788870183.2812905,lr/detect_head.decay,2.694384449244061e-06
3,1788870183.2812905,lr/detect_head.no_decay,2.694384449244061e-06
3,1788870183.2812905,lr/masf.decay,0.0
3,1788870183.2812905,lr/masf.no_decay,0.0
3,1788870183.2812905,lr/neck.decay,1.0777537796976244e-06
3,1788870183.2812905,lr/neck.no_decay,1.0777537796976244e-06
3,1788870183.2812905,lr/pose_head.decay,2.694384449244061e-06
3,1788870183.2812905,lr/pose_head.no_decay,2.694384449244061e-06
3,1788870183.2812905,pose/component_0,0.6191579103469849
3,1788870183.2812905,pose/component_1,0.014783112332224846
3,1788870183.2812905,pose/component_2,0.0008675669669173658
3,1788870183.2812905,pose/component_3,0.18126194179058075
3,1788870183.2812905,pose/component_4,0.00338598620146513
3,1788870183.2812905,pose/component_5,0.0
4,1788870184.430051,amp/overflow_retries,0.0
4,1788870184.430051,amp/scale,4096.0
4,1788870184.430051,detect/component_0,1.0470290184020996
4,1788870184.430051,detect/component_1,0.9632902145385742
4,1788870184.430051,detect/component_2,0.006239916197955608
4,1788870184.430051,gradient/clipped_norm,117.28702545166016
4,1788870184.430051,images/detect,256.0
4,1788870184.430051,images/pose,16.0
4,1788870184.430051,loss/backward,104.1490707397461
4,1788870184.430051,loss/detect_mean,1.804946705698967
4,1788870184.430051,loss/joint_mean,1.6273292303085327
4,1788870184.430051,loss/pose_mean,0.9168593287467957
4,1788870184.430051,lr/attention.decay,0.0
4,1788870184.430051,lr/attention.no_decay,0.0
4,1788870184.430051,lr/backbone.decay,0.0
4,1788870184.430051,lr/backbone.no_decay,0.0
4,1788870184.430051,lr/detect_head.decay,2.742980561555076e-06
4,1788870184.430051,lr/detect_head.no_decay,2.742980561555076e-06
4,1788870184.430051,lr/masf.decay,0.0
4,1788870184.430051,lr/masf.no_decay,0.0
4,1788870184.430051,lr/neck.decay,1.0971922246220303e-06
4,1788870184.430051,lr/neck.no_decay,1.0971922246220303e-06
4,1788870184.430051,lr/pose_head.decay,2.742980561555076e-06
4,1788870184.430051,lr/pose_head.no_decay,2.742980561555076e-06
4,1788870184.430051,pose/component_0,0.6883559823036194
4,1788870184.430051,pose/component_1,0.022658176720142365
4,1788870184.430051,pose/component_2,0.0011495681246742606
4,1788870184.430051,pose/component_3,0.26772305369377136
4,1788870184.430051,pose/component_4,0.0017874666955322027
4,1788870184.430051,pose/component_5,0.0
5,1788870185.5776756,amp/overflow_retries,0.0
5,1788870185.5776756,amp/scale,4096.0
5,1788870185.5776756,detect/component_0,1.0448068380355835
5,1788870185.5776756,detect/component_1,0.933201789855957
5,1788870185.5776756,detect/component_2,0.005988400895148516
5,1788870185.5776756,gradient/clipped_norm,110.8232650756836
5,1788870185.5776756,images/detect,256.0
5,1788870185.5776756,images/pose,16.0
5,1788870185.5776756,loss/backward,99.63262939453125
5,1788870185.5776756,loss/detect_mean,1.7687888443470001
5,1788870185.5776756,loss/joint_mean,1.5567598342895508
5,1788870185.5776756,loss/pose_mean,0.7086437940597534
5,1788870185.5776756,lr/attention.decay,0.0
5,1788870185.5776756,lr/attention.no_decay,0.0
5,1788870185.5776756,lr/backbone.decay,0.0
5,1788870185.5776756,lr/backbone.no_decay,0.0
5,1788870185.5776756,lr/detect_head.decay,2.791576673866091e-06
5,1788870185.5776756,lr/detect_head.no_decay,2.791576673866091e-06
5,1788870185.5776756,lr/masf.decay,0.0
5,1788870185.5776756,lr/masf.no_decay,0.0
5,1788870185.5776756,lr/neck.decay,1.1166306695464364e-06
5,1788870185.5776756,lr/neck.no_decay,1.1166306695464364e-06
5,1788870185.5776756,lr/pose_head.decay,2.791576673866091e-06
5,1788870185.5776756,lr/pose_head.no_decay,2.791576673866091e-06
5,1788870185.5776756,pose/component_0,0.5143963098526001
5,1788870185.5776756,pose/component_1,0.00748008769005537
5,1788870185.5776756,pose/component_2,0.0023333870340138674
5,1788870185.5776756,pose/component_3,0.21455460786819458
5,1788870185.5776756,pose/component_4,0.0017422058153897524
5,1788870185.5776756,pose/component_5,0.0
6,1788870188.9171674,amp/overflow_retries,2.0
6,1788870188.9171674,amp/scale,1024.0
6,1788870188.9171674,detect/component_0,1.0452075004577637
6,1788870188.9171674,detect/component_1,0.9552603960037231
6,1788870188.9171674,detect/component_2,0.006848365068435669
6,1788870188.9171674,gradient/clipped_norm,179.49557495117188
6,1788870188.9171674,images/detect,256.0
6,1788870188.9171674,images/pose,16.0
6,1788870188.9171674,loss/backward,107.76071624755859
6,1788870188.9171674,loss/detect_mean,1.788441240787506
6,1788870188.9171674,loss/joint_mean,1.683761191368103
6,1788870188.9171674,loss/pose_mean,1.2650409936904907
6,1788870188.9171674,lr/attention.decay,0.0
6,1788870188.9171674,lr/attention.no_decay,0.0
6,1788870188.9171674,lr/backbone.decay,0.0
6,1788870188.9171674,lr/backbone.no_decay,0.0
6,1788870188.9171674,lr/detect_head.decay,2.8401727861771062e-06
6,1788870188.9171674,lr/detect_head.no_decay,2.8401727861771062e-06
6,1788870188.9171674,lr/masf.decay,0.0
6,1788870188.9171674,lr/masf.no_decay,0.0
6,1788870188.9171674,lr/neck.decay,1.1360691144708425e-06
6,1788870188.9171674,lr/neck.no_decay,1.1360691144708425e-06
6,1788870188.9171674,lr/pose_head.decay,2.8401727861771062e-06
6,1788870188.9171674,lr/pose_head.no_decay,2.8401727861771062e-06
6,1788870188.9171674,pose/component_0,1.029401421546936
6,1788870188.9171674,pose/component_1,0.04095678776502609
6,1788870188.9171674,pose/component_2,0.01107120607048273
