epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,50.1063,1.71402,2.6289,1.27297,0.70935,0.66843,0.6945,0.41382,1.24236,1.32203,1.06265,0.00332288,0.00332288,0.070094
2,90.2038,1.31359,1.13141,1.04234,0.80616,0.49607,0.61902,0.36589,1.289,1.55013,1.07458,0.00665459,0.00665459,0.0400924
3,129.491,1.39299,1.25045,1.08805,0.63483,0.38117,0.39212,0.24292,1.56315,1.98862,1.26157,0.00997979,0.00997979,0.0100843
4,168.436,1.49912,1.399,1.17162,0.64824,0.42795,0.45488,0.24697,1.58253,1.97827,1.25626,0.00997803,0.00997803,0.00997803
5,206.425,1.46556,1.30393,1.16075,0.6889,0.36307,0.40903,0.24106,1.626,2.14728,1.33434,0.00996097,0.00996097,0.00996097
6,244.492,1.37688,1.1762,1.12948,0.8312,0.43728,0.51206,0.31108,1.37278,1.5669,1.14319,0.00993906,0.00993906,0.00993906
7,282.927,1.34045,1.10815,1.12068,0.8063,0.4523,0.49841,0.30497,1.41347,1.9079,1.18918,0.00991232,0.00991232,0.00991232
8,320.972,1.29606,1.02246,1.09125,0.75112,0.48613,0.51557,0.32107,1.35547,1.65267,1.13952,0.00988079,0.00988079,0.00988079
9,360.123,1.28283,0.99467,1.08881,0.73872,0.48702,0.52839,0.33562,1.28439,1.40436,1.09484,0.00984449,0.00984449,0.00984449
10,398.955,1.23777,0.94935,1.06209,0.85769,0.54709,0.62022,0.38141,1.20122,1.19075,1.05181,0.00980345,0.00980345,0.00980345
11,437.446,1.21197,0.9166,1.06032,0.76716,0.46544,0.53039,0.32207,1.34093,1.53863,1.12274,0.00975773,0.00975773,0.00975773
12,476.074,1.19167,0.87249,1.0473,0.81155,0.51815,0.5896,0.36573,1.24436,1.4412,1.06375,0.00970736,0.00970736,0.00970736
13,514.205,1.16493,0.85691,1.0433,0.85314,0.56514,0.59765,0.39126,1.15988,1.36571,1.05567,0.00965239,0.00965239,0.00965239
14,552.53,1.14877,0.83439,1.03575,0.84787,0.52758,0.56841,0.37281,1.21487,1.42023,1.10835,0.00959289,0.00959289,0.00959289
15,590.558,1.13156,0.80902,1.03014,0.84656,0.51699,0.555,0.3683,1.17189,1.49212,1.07061,0.00952889,0.00952889,0.00952889
16,629.586,1.11086,0.77063,1.01478,0.87196,0.54563,0.58866,0.38536,1.18428,1.40159,1.07055,0.00946048,0.00946048,0.00946048
17,668.272,1.09477,0.76313,1.0163,0.85305,0.54146,0.58983,0.37454,1.23925,1.41204,1.12767,0.00938772,0.00938772,0.00938772
18,706.468,1.08321,0.74993,1.01611,0.79518,0.5476,0.58128,0.38166,1.1962,1.29643,1.09448,0.00931067,0.00931067,0.00931067
19,744.739,1.06112,0.72611,1.00013,0.91707,0.55041,0.59879,0.39549,1.18922,1.29067,1.0833,0.00922942,0.00922942,0.00922942
20,783.56,1.04615,0.71827,1.00081,0.74764,0.54392,0.543,0.36965,1.20008,1.47542,1.09074,0.00914405,0.00914405,0.00914405
21,822.233,1.04085,0.70276,0.98878,0.88001,0.56105,0.60058,0.39842,1.13646,1.30958,1.0664,0.00905463,0.00905463,0.00905463
22,860.631,1.02384,0.68606,0.98658,0.8134,0.55065,0.5785,0.38873,1.15721,1.31618,1.07393,0.00896127,0.00896127,0.00896127
23,899.591,1.00849,0.68187,0.9831,0.86667,0.55969,0.62147,0.41134,1.16152,1.25941,1.08495,0.00886404,0.00886404,0.00886404
24,938.327,0.99754,0.67208,0.98661,0.88586,0.54586,0.57791,0.38375,1.21376,1.35146,1.14642,0.00876305,0.00876305,0.00876305
25,976.51,0.97932,0.65232,0.98045,0.91808,0.55892,0.61194,0.41227,1.15768,1.30012,1.07122,0.00865839,0.00865839,0.00865839
26,1014.91,0.98299,0.63783,0.97999,0.90304,0.55667,0.61058,0.39092,1.18925,1.38126,1.07341,0.00855018,0.00855018,0.00855018
27,1053.71,0.97561,0.63582,0.97333,0.93128,0.5809,0.63793,0.40228,1.21154,1.12845,1.15436,0.00843851,0.00843851,0.00843851
28,1092.18,0.95725,0.63069,0.96888,0.87844,0.55821,0.60623,0.38298,1.21831,1.33105,1.14815,0.00832349,0.00832349,0.00832349
29,1130.17,0.94927,0.6193,0.96962,0.91981,0.58887,0.61876,0.42237,1.07871,1.23668,1.03627,0.00820525,0.00820525,0.00820525
30,1168.91,0.94369,0.60431,0.96353,0.92099,0.57714,0.62461,0.38978,1.22121,1.21411,1.15519,0.00808389,0.00808389,0.00808389
31,1207.27,0.92891,0.60532,0.95774,0.90065,0.57885,0.6222,0.41543,1.12179,1.22874,1.07119,0.00795954,0.00795954,0.00795954
32,1245.79,0.92313,0.6018,0.96347,0.9087,0.55129,0.60318,0.4112,1.11538,1.16589,1.09221,0.00783231,0.00783231,0.00783231
33,1284.41,0.91502,0.58551,0.9489,0.90345,0.57231,0.64155,0.41184,1.17761,1.15548,1.11239,0.00770234,0.00770234,0.00770234
