epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,39.0009,1.63289,1.93645,1.17478,0.77595,0.55851,0.61457,0.38269,1.2242,1.22022,1.00347,0.00332288,0.00332288,0.070094
2,68.281,1.29418,1.02459,1.03368,0.70417,0.50632,0.53382,0.32093,1.27265,1.57018,1.08733,0.00665459,0.00665459,0.0400924
3,97.6818,1.38922,1.21434,1.09112,0.44838,0.61669,0.51216,0.28119,1.54556,2.14456,1.21737,0.00997979,0.00997979,0.0100843
4,126.493,1.49099,1.36204,1.16399,0.61739,0.51307,0.56835,0.32623,1.40861,1.56167,1.14955,0.00997803,0.00997803,0.00997803
5,155.274,1.44876,1.2705,1.15718,0.67683,0.41161,0.45869,0.26292,1.56659,1.76521,1.25236,0.00996097,0.00996097,0.00996097
6,184.011,1.37766,1.14653,1.1354,0.7806,0.44936,0.51719,0.28868,1.42449,1.61459,1.18555,0.00993906,0.00993906,0.00993906
7,212.784,1.34587,1.09935,1.12887,0.91344,0.48765,0.64158,0.37322,1.34461,1.36392,1.13888,0.00991232,0.00991232,0.00991232
8,241.743,1.30252,1.02559,1.11184,0.70853,0.4755,0.50935,0.31675,1.39922,1.5556,1.20505,0.00988079,0.00988079,0.00988079
9,270.634,1.27022,0.99175,1.10012,0.72737,0.44805,0.52402,0.31166,1.39659,1.6451,1.1429,0.00984449,0.00984449,0.00984449
10,300.243,1.23846,0.94027,1.08227,0.74082,0.50673,0.52357,0.34887,1.26151,1.273,1.14629,0.00980345,0.00980345,0.00980345
11,329.203,1.21902,0.90067,1.08017,0.80217,0.52197,0.55461,0.35272,1.22924,1.45305,1.10792,0.00975773,0.00975773,0.00975773
12,358.05,1.18484,0.87596,1.06831,0.83398,0.5202,0.66129,0.41019,1.1256,1.18643,1.05857,0.00970736,0.00970736,0.00970736
13,386.876,1.1673,0.83758,1.06497,0.78151,0.51692,0.55202,0.34526,1.28101,1.36022,1.16822,0.00965239,0.00965239,0.00965239
14,415.704,1.14902,0.81772,1.05824,0.80052,0.48251,0.62209,0.37513,1.21555,1.37576,1.09842,0.00959289,0.00959289,0.00959289
15,444.722,1.13202,0.80102,1.04826,0.87301,0.52461,0.61721,0.3702,1.24502,1.50185,1.12038,0.00952889,0.00952889,0.00952889
16,473.618,1.11037,0.76762,1.03757,0.86337,0.538,0.60692,0.39008,1.1587,1.31523,1.09432,0.00946048,0.00946048,0.00946048
17,502.277,1.10026,0.75124,1.03508,0.81949,0.52409,0.5862,0.3847,1.13749,1.19658,1.07666,0.00938772,0.00938772,0.00938772
18,531.074,1.08329,0.74014,1.03328,0.83669,0.53957,0.5721,0.38006,1.16984,1.2957,1.10633,0.00931067,0.00931067,0.00931067
19,559.971,1.06965,0.72059,1.01922,0.86305,0.53773,0.58284,0.38113,1.2136,1.27542,1.16023,0.00922942,0.00922942,0.00922942
