epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,50.1354,1.84896,2.47713,1.88775,0.72688,0.46683,0.58057,0.31678,1.48965,1.88524,1.64522,0.000332288,0.000332288,0.0671034
2,90.5557,1.34751,1.16709,1.42265,0.84921,0.56576,0.6831,0.43195,1.22261,1.2808,1.2319,0.000665368,0.000665368,0.0341032
3,130.229,1.19481,0.90913,1.21926,0.87479,0.57832,0.64255,0.41913,1.15547,1.23729,1.13064,0.000997431,0.000997431,0.00110192
4,168.691,1.12802,0.81229,1.14596,0.83127,0.57225,0.63448,0.39783,1.20483,1.22304,1.17275,0.000996569,0.000996569,0.000996569
5,207.417,1.10004,0.76339,1.1147,0.86844,0.58439,0.64525,0.42414,1.09619,1.15513,1.07474,0.000993906,0.000993906,0.000993906
6,246,1.04949,0.70906,1.08098,0.91054,0.58733,0.65093,0.45089,1.04328,1.2046,1.04553,0.000990489,0.000990489,0.000990489
7,285.159,1.03536,0.69503,1.07148,0.93117,0.59313,0.66317,0.43581,1.03823,1.18435,1.03887,0.000986323,0.000986323,0.000986323
8,323.736,1.01761,0.65698,1.05944,0.92127,0.59672,0.6524,0.44044,1.08032,1.11975,1.06159,0.000981415,0.000981415,0.000981415
9,362.456,1.00164,0.64877,1.05442,0.92255,0.6235,0.67624,0.45424,1.08095,1.07492,1.07344,0.000975773,0.000975773,0.000975773
10,400.781,0.97031,0.62112,1.04188,0.86923,0.59893,0.61701,0.43168,1.0774,1.29815,1.09011,0.000969405,0.000969405,0.000969405
11,439.375,0.96205,0.60593,1.03124,0.91495,0.62737,0.67019,0.45494,1.07571,1.18207,1.05441,0.00096232,0.00096232,0.00096232
12,477.65,0.94169,0.59547,1.02212,0.87112,0.61695,0.69864,0.46553,1.07267,1.04086,1.04853,0.000954531,0.000954531,0.000954531
13,516.631,0.92886,0.58193,1.01871,0.89518,0.61083,0.65095,0.46108,1.04395,1.0882,1.01606,0.000946048,0.000946048,0.000946048
14,555.235,0.90751,0.56595,1.01137,0.89046,0.61735,0.65109,0.44983,1.09592,1.23772,1.05949,0.000936886,0.000936886,0.000936886
15,593.872,0.90226,0.56346,1.00294,0.90916,0.60517,0.67073,0.46636,1.0365,1.10705,1.0163,0.000927057,0.000927057,0.000927057
16,632.607,0.89091,0.55237,0.99971,0.9346,0.61134,0.65554,0.45093,1.12007,1.16309,1.04761,0.000916577,0.000916577,0.000916577
17,670.898,0.87626,0.54413,0.99282,0.94575,0.61763,0.66972,0.46822,1.08731,1.05958,1.04991,0.000905463,0.000905463,0.000905463
18,709.212,0.86842,0.53778,0.99251,0.9061,0.59861,0.62528,0.44472,1.04853,1.08684,1.03111,0.000893732,0.000893732,0.000893732
19,747.869,0.85103,0.52503,0.97783,0.91323,0.61987,0.66547,0.4659,1.03883,0.99771,1.03144,0.000881401,0.000881401,0.000881401
20,786.269,0.8411,0.52598,0.97883,0.91505,0.6203,0.67166,0.46774,1.09319,0.98851,1.0408,0.00086849,0.00086849,0.00086849
21,824.875,0.83174,0.52,0.97329,0.91625,0.61029,0.64873,0.45203,1.11973,1.25206,1.05544,0.000855018,0.000855018,0.000855018
22,864.128,0.82755,0.51061,0.96914,0.90334,0.59856,0.63354,0.4406,1.11445,1.14129,1.06833,0.000841006,0.000841006,0.000841006
23,902.976,0.8056,0.5027,0.96276,0.90201,0.60782,0.65002,0.45874,1.06975,1.07531,1.03417,0.000826477,0.000826477,0.000826477
