epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,35.5535,1.17528,1.41728,1.0382,0.87708,0.53314,0.58198,0.39282,1.1106,1.31973,1.00079,0.00332288,0.00332288,0.070094
2,63.0356,1.19155,0.95143,1.01795,0.70478,0.47657,0.53302,0.29779,1.32607,1.52801,1.1254,0.00665459,0.00665459,0.0400924
3,90.0439,1.32934,1.11587,1.0824,0.52542,0.46022,0.48428,0.28203,1.41153,1.71202,1.11178,0.00997979,0.00997979,0.0100843
4,117.114,1.43927,1.27697,1.14985,0.69628,0.46192,0.55017,0.30249,1.47329,2.03478,1.18269,0.00997803,0.00997803,0.00997803
5,144.031,1.43123,1.24446,1.15154,0.75284,0.44819,0.52625,0.27925,1.52486,1.87809,1.26162,0.00996097,0.00996097,0.00996097
6,170.856,1.35038,1.123,1.12027,0.82941,0.47248,0.56312,0.33301,1.33667,1.46177,1.14213,0.00993906,0.00993906,0.00993906
7,197.724,1.32411,1.08152,1.1175,0.75414,0.4763,0.50503,0.29892,1.41647,1.53027,1.15221,0.00991232,0.00991232,0.00991232
8,224.504,1.27583,0.99141,1.08309,0.83038,0.44349,0.49614,0.30087,1.27441,1.77417,1.07603,0.00988079,0.00988079,0.00988079
9,251.455,1.26537,0.97112,1.08257,0.74077,0.50275,0.54468,0.33911,1.33054,1.5438,1.11449,0.00984449,0.00984449,0.00984449
10,278.327,1.22159,0.91981,1.05899,0.7737,0.49582,0.52077,0.31878,1.33076,1.53012,1.12047,0.00980345,0.00980345,0.00980345
11,305.279,1.21106,0.89469,1.0589,0.83812,0.48403,0.55596,0.3371,1.3083,1.62494,1.1167,0.00975773,0.00975773,0.00975773
12,332.229,1.18463,0.85438,1.04424,0.84103,0.53491,0.58274,0.35294,1.25772,1.35251,1.09202,0.00970736,0.00970736,0.00970736
13,359.05,1.15933,0.83137,1.04229,0.88555,0.54404,0.62006,0.39907,1.15305,1.29596,1.03499,0.00965239,0.00965239,0.00965239
14,385.861,1.13457,0.81131,1.02697,0.77816,0.53209,0.54747,0.37086,1.22977,1.50202,1.06292,0.00959289,0.00959289,0.00959289
15,412.846,1.12397,0.79251,1.02608,0.85462,0.53921,0.58577,0.38019,1.20602,1.28844,1.08606,0.00952889,0.00952889,0.00952889
16,439.747,1.10428,0.76633,1.01649,0.86663,0.54925,0.59086,0.38343,1.15881,1.37513,1.04871,0.00946048,0.00946048,0.00946048
17,466.553,1.09567,0.75191,1.01256,0.8883,0.51533,0.58031,0.36002,1.21767,1.55873,1.08682,0.00938772,0.00938772,0.00938772
18,493.439,1.07545,0.74034,1.01164,0.88422,0.54348,0.59951,0.36955,1.24309,1.35999,1.10732,0.00931067,0.00931067,0.00931067
19,520.536,1.06056,0.71241,0.99537,0.80648,0.53689,0.55969,0.34982,1.25395,1.45021,1.11994,0.00922942,0.00922942,0.00922942
20,547.218,1.05265,0.70925,0.99923,0.85703,0.54103,0.58339,0.37748,1.19253,1.36156,1.07789,0.00914405,0.00914405,0.00914405
21,574.058,1.04072,0.69155,0.9896,0.81368,0.56611,0.61567,0.39291,1.20319,1.39026,1.07763,0.00905463,0.00905463,0.00905463
22,600.943,1.02709,0.68747,0.98755,0.89643,0.52315,0.5606,0.35336,1.24016,1.52737,1.0955,0.00896127,0.00896127,0.00896127
23,627.952,1.00658,0.66783,0.97811,0.79897,0.56911,0.62905,0.38364,1.24017,1.2437,1.11265,0.00886404,0.00886404,0.00886404
24,655.016,1.00115,0.65844,0.9772,0.89365,0.55884,0.59011,0.38063,1.1992,1.41265,1.06947,0.00876305,0.00876305,0.00876305
25,682.208,0.98945,0.64622,0.97579,0.88184,0.54774,0.60493,0.39805,1.23625,1.34404,1.09968,0.00865839,0.00865839,0.00865839
26,709.112,0.97822,0.63686,0.97333,0.90529,0.54288,0.60911,0.40078,1.18348,1.28593,1.05833,0.00855018,0.00855018,0.00855018
27,735.999,0.97375,0.63575,0.96818,0.92197,0.53898,0.59177,0.38594,1.18901,1.45007,1.08419,0.00843851,0.00843851,0.00843851
28,762.77,0.95907,0.61646,0.95979,0.89665,0.53055,0.58166,0.38252,1.20022,1.43886,1.07781,0.00832349,0.00832349,0.00832349
29,789.469,0.95604,0.61614,0.96201,0.87822,0.57059,0.61427,0.41797,1.13713,1.27489,1.03886,0.00820525,0.00820525,0.00820525
30,816.512,0.93648,0.5982,0.95248,0.89859,0.55341,0.60315,0.38808,1.22469,1.38351,1.10915,0.00808389,0.00808389,0.00808389
31,843.229,0.93244,0.60005,0.95418,0.82359,0.55349,0.5994,0.38973,1.19304,1.37354,1.08491,0.00795954,0.00795954,0.00795954
32,870.107,0.92638,0.58484,0.95348,0.83969,0.59862,0.6481,0.43268,1.11443,1.19489,1.05776,0.00783231,0.00783231,0.00783231
33,896.847,0.91645,0.57785,0.94409,0.8703,0.55184,0.61589,0.41976,1.11886,1.29307,1.03815,0.00770234,0.00770234,0.00770234
