epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,55.5575,1.72109,2.25047,1.26866,0.66349,0.5568,0.56724,0.36322,1.27204,1.36573,1.04588,0.00332288,0.00332288,0.070094
2,97.9887,1.32616,1.13871,1.043,0.62125,0.4758,0.53587,0.32065,1.33964,1.67156,1.10519,0.00665459,0.00665459,0.0400924
3,139.152,1.39045,1.234,1.09653,0.60479,0.43715,0.45483,0.28655,1.53201,1.77452,1.25842,0.00997979,0.00997979,0.0100843
4,179.724,1.49422,1.38184,1.17398,0.75512,0.42394,0.48782,0.26926,1.5406,1.81705,1.24636,0.00997803,0.00997803,0.00997803
5,219.949,1.46364,1.3013,1.16932,0.62426,0.46191,0.51842,0.28853,1.46115,1.42353,1.19293,0.00996097,0.00996097,0.00996097
6,50.4213,1.38761,1.1857,1.13436,0.70077,0.45893,0.5497,0.32213,1.36083,1.59823,1.1373,0.00993906,0.00993906,0.00993906
7,90.6804,1.32066,1.08674,1.11051,0.5344,0.59718,0.54089,0.33153,1.32466,1.49093,1.12134,0.00991232,0.00991232,0.00991232
8,130.713,1.28954,1.00783,1.09437,0.74712,0.47982,0.57115,0.34081,1.37108,1.52556,1.17821,0.00988079,0.00988079,0.00988079
9,171.218,1.24049,0.95643,1.07404,0.7858,0.553,0.64523,0.37096,1.32276,1.31107,1.12872,0.00984449,0.00984449,0.00984449
10,211.368,1.22827,0.93852,1.06465,0.86477,0.51249,0.54218,0.29558,1.54756,1.61931,1.33318,0.00980345,0.00980345,0.00980345
11,251.734,1.19705,0.89925,1.06288,0.76821,0.51696,0.56236,0.35585,1.21803,1.35694,1.07553,0.00975773,0.00975773,0.00975773
12,291.962,1.18614,0.88207,1.06422,0.84471,0.51756,0.55548,0.36007,1.24246,1.3824,1.11292,0.00970736,0.00970736,0.00970736
13,332.336,1.15959,0.8408,1.03884,0.88611,0.50274,0.60321,0.37705,1.2606,1.28322,1.12519,0.00965239,0.00965239,0.00965239
14,373.962,1.15667,0.84697,1.04359,0.83547,0.54087,0.57906,0.38061,1.19947,1.38215,1.08152,0.00959289,0.00959289,0.00959289
15,414.269,1.12086,0.79231,1.02119,0.84191,0.54813,0.58174,0.37374,1.21557,1.2159,1.09544,0.00952889,0.00952889,0.00952889
16,454.49,1.11293,0.77604,1.0218,0.80663,0.54359,0.57396,0.36354,1.23818,1.19571,1.11643,0.00946048,0.00946048,0.00946048
17,494.729,1.0937,0.76671,1.0092,0.88051,0.53832,0.60683,0.39015,1.16411,1.20712,1.05415,0.00938772,0.00938772,0.00938772
18,535.702,1.07994,0.74368,1.01543,0.8396,0.56543,0.61367,0.40104,1.16561,1.15486,1.08409,0.00931067,0.00931067,0.00931067
19,577.193,1.06191,0.73163,1.01321,0.82927,0.57065,0.60407,0.40456,1.12335,1.16565,1.0776,0.00922942,0.00922942,0.00922942
