epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,56.0877,0.82234,0.56229,0.91881,0.91105,0.96545,0.97202,0.71041,0.67116,0.40692,0.84516,0.000332288,0.000332288,0.0671034
2,97.9644,0.81738,0.55235,0.92022,0.94806,0.95768,0.97217,0.7141,0.66502,0.38502,0.84525,0.00050088,0.00050088,0.0339387
3,138.424,0.80728,0.53439,0.9121,0.9488,0.96139,0.9729,0.71473,0.66536,0.37727,0.84358,0.000257231,0.000257231,0.000361724
