epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,54.9356,1.72943,2.38077,1.29744,0.70273,0.55637,0.59436,0.37257,1.29271,1.342,1.05105,0.00332288,0.00332288,0.070094
2,96.4251,1.32166,1.13224,1.04264,0.74772,0.5115,0.55072,0.34371,1.29408,1.45004,1.08174,0.00665459,0.00665459,0.0400924
3,137.229,1.4043,1.23276,1.10585,0.65666,0.49795,0.58721,0.33259,1.49592,1.60725,1.17743,0.00997979,0.00997979,0.0100843
4,176.726,1.49739,1.37588,1.17228,0.70607,0.40468,0.45358,0.26313,1.5125,1.83655,1.20234,0.00997803,0.00997803,0.00997803
5,216.102,1.45812,1.29427,1.1646,0.82012,0.47635,0.53412,0.29914,1.36729,1.63886,1.12347,0.00996097,0.00996097,0.00996097
6,255.843,1.37605,1.1648,1.13276,0.76553,0.45633,0.54342,0.31649,1.39175,1.6497,1.15818,0.00993906,0.00993906,0.00993906
7,295.178,1.33624,1.1084,1.12117,0.78949,0.49276,0.53555,0.34425,1.38535,1.59459,1.15265,0.00991232,0.00991232,0.00991232
8,334.459,1.30751,1.03953,1.09705,0.78037,0.52952,0.59641,0.36225,1.25031,1.28979,1.07417,0.00988079,0.00988079,0.00988079
9,373.944,1.26782,0.99603,1.08623,0.66006,0.44344,0.46413,0.29487,1.29911,1.45975,1.11934,0.00984449,0.00984449,0.00984449
10,413.472,1.22757,0.93482,1.06479,0.88084,0.48861,0.56802,0.34751,1.31203,1.38436,1.14172,0.00980345,0.00980345,0.00980345
11,453.195,1.21169,0.91068,1.06065,0.81344,0.52045,0.53576,0.35197,1.24278,1.42512,1.08157,0.00975773,0.00975773,0.00975773
12,492.673,1.17374,0.8744,1.04069,0.72142,0.70948,0.69486,0.44216,1.22731,1.13559,1.10188,0.00970736,0.00970736,0.00970736
