step,time_unix,metric,value
8,1787733509.1290424,best_score,0.6386529568445789
8,1787733509.1290424,improved,1.0
8,1787733509.1290424,patience,8.0
8,1787733509.1290424,score,0.6386529568445789
8,1787733509.1290424,should_stop,0.0
8,1787733509.1290424,stale_epochs,0.0
9,1787734112.6475601,best_score,0.6632654294403987
9,1787734112.6475601,improved,1.0
9,1787734112.6475601,patience,8.0
9,1787734112.6475601,score,0.6632654294403987
9,1787734112.6475601,should_stop,0.0
9,1787734112.6475601,stale_epochs,0.0
10,1787734718.0571563,best_score,0.6716722058492572
10,1787734718.0571563,improved,1.0
10,1787734718.0571563,patience,8.0
10,1787734718.0571563,score,0.6716722058492572
10,1787734718.0571563,should_stop,0.0
10,1787734718.0571563,stale_epochs,0.0
11,1787735322.2424915,best_score,0.6807868114930011
11,1787735322.2424915,improved,1.0
11,1787735322.2424915,patience,8.0
11,1787735322.2424915,score,0.6807868114930011
11,1787735322.2424915,should_stop,0.0
11,1787735322.2424915,stale_epochs,0.0
12,1787735928.8071268,best_score,0.6807868114930011
12,1787735928.8071268,improved,0.0
12,1787735928.8071268,patience,8.0
12,1787735928.8071268,score,0.6677735640338511
12,1787735928.8071268,should_stop,0.0
12,1787735928.8071268,stale_epochs,1.0
13,1787736532.102973,best_score,0.6807868114930011
13,1787736532.102973,improved,0.0
13,1787736532.102973,patience,8.0
13,1787736532.102973,score,0.6768936695550944
13,1787736532.102973,should_stop,0.0
13,1787736532.102973,stale_epochs,2.0
14,1787737133.773643,best_score,0.6808826266956497
14,1787737133.773643,improved,1.0
14,1787737133.773643,patience,8.0
14,1787737133.773643,score,0.6808826266956497
14,1787737133.773643,should_stop,0.0
14,1787737133.773643,stale_epochs,0.0
15,1787737737.1048775,best_score,0.6913067172482201
15,1787737737.1048775,improved,1.0
15,1787737737.1048775,patience,8.0
15,1787737737.1048775,score,0.6913067172482201
15,1787737737.1048775,should_stop,0.0
15,1787737737.1048775,stale_epochs,0.0
16,1787738342.582193,best_score,0.6913067172482201
16,1787738342.582193,improved,0.0
16,1787738342.582193,patience,8.0
16,1787738342.582193,score,0.6885935981613476
16,1787738342.582193,should_stop,0.0
16,1787738342.582193,stale_epochs,1.0
17,1787738945.0473013,best_score,0.6913067172482201
17,1787738945.0473013,improved,0.0
17,1787738945.0473013,patience,8.0
17,1787738945.0473013,score,0.6892880535239594
17,1787738945.0473013,should_stop,0.0
17,1787738945.0473013,stale_epochs,2.0
18,1787739547.0723994,best_score,0.6964943482310753
18,1787739547.0723994,improved,1.0
18,1787739547.0723994,patience,8.0
18,1787739547.0723994,score,0.6964943482310753
18,1787739547.0723994,should_stop,0.0
18,1787739547.0723994,stale_epochs,0.0
19,1787740151.7213023,best_score,0.7016245250315791
19,1787740151.7213023,improved,1.0
19,1787740151.7213023,patience,8.0
19,1787740151.7213023,score,0.7016245250315791
19,1787740151.7213023,should_stop,0.0
19,1787740151.7213023,stale_epochs,0.0
20,1787740756.0764995,best_score,0.7016245250315791
20,1787740756.0764995,improved,0.0
20,1787740756.0764995,patience,8.0
20,1787740756.0764995,score,0.6930989451407168
20,1787740756.0764995,should_stop,0.0
20,1787740756.0764995,stale_epochs,1.0
21,1787741359.1522253,best_score,0.7016245250315791
21,1787741359.1522253,improved,0.0
21,1787741359.1522253,patience,8.0
21,1787741359.1522253,score,0.6967347414645275
21,1787741359.1522253,should_stop,0.0
21,1787741359.1522253,stale_epochs,2.0
22,1787741962.300149,best_score,0.7016245250315791
22,1787741962.300149,improved,0.0
22,1787741962.300149,patience,8.0
22,1787741962.300149,score,0.6955808010582166
22,1787741962.300149,should_stop,0.0
22,1787741962.300149,stale_epochs,3.0
23,1787742567.1420183,best_score,0.7016245250315791
23,1787742567.1420183,improved,0.0
23,1787742567.1420183,patience,8.0
23,1787742567.1420183,score,0.6966607773656566
23,1787742567.1420183,should_stop,0.0
23,1787742567.1420183,stale_epochs,4.0
24,1787743171.2581942,best_score,0.7016245250315791
24,1787743171.2581942,improved,0.0
24,1787743171.2581942,patience,8.0
24,1787743171.2581942,score,0.6981403848359442
24,1787743171.2581942,should_stop,0.0
24,1787743171.2581942,stale_epochs,5.0
25,1787743773.5662444,best_score,0.702993712870666
25,1787743773.5662444,improved,1.0
25,1787743773.5662444,patience,8.0
25,1787743773.5662444,score,0.702993712870666
25,1787743773.5662444,should_stop,0.0
25,1787743773.5662444,stale_epochs,0.0
26,1787744376.5712333,best_score,0.702993712870666
26,1787744376.5712333,improved,0.0
26,1787744376.5712333,patience,8.0
26,1787744376.5712333,score,0.7016632417414197
26,1787744376.5712333,should_stop,0.0
26,1787744376.5712333,stale_epochs,1.0
27,1787744979.367962,best_score,0.7034940671828234
27,1787744979.367962,improved,1.0
27,1787744979.367962,patience,8.0
27,1787744979.367962,score,0.7034940671828234
27,1787744979.367962,should_stop,0.0
27,1787744979.367962,stale_epochs,0.0
