epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,39.0088,1.45976,1.69155,1.13302,0.87643,0.52714,0.62774,0.40036,1.22473,1.24038,1.01935,0.00332288,0.00332288,0.070094
2,67.065,1.23813,0.97453,1.02206,0.87083,0.50273,0.5818,0.35128,1.24045,1.40211,1.03604,0.00665459,0.00665459,0.0400924
3,94.9092,1.34881,1.14661,1.08396,0.33899,0.36749,0.33482,0.20555,1.61579,2.11389,1.19714,0.00997979,0.00997979,0.0100843
4,122.424,1.45567,1.30996,1.15357,0.82256,0.4266,0.50218,0.28218,1.5176,2.38578,1.23216,0.00997803,0.00997803,0.00997803
5,150.082,1.45263,1.26991,1.16045,0.75137,0.42064,0.46945,0.28268,1.47607,1.84068,1.17338,0.00996097,0.00996097,0.00996097
6,177.825,1.36794,1.14267,1.13047,0.79649,0.45391,0.52231,0.29925,1.43899,1.76077,1.15355,0.00993906,0.00993906,0.00993906
7,205.411,1.33619,1.09826,1.12492,0.80645,0.45483,0.5759,0.33516,1.34704,1.56459,1.10099,0.00991232,0.00991232,0.00991232
8,232.947,1.29072,1.01496,1.09116,0.77131,0.46843,0.53924,0.32325,1.3484,1.61081,1.13197,0.00988079,0.00988079,0.00988079
9,260.44,1.27019,0.9852,1.09264,0.69969,0.50407,0.52442,0.32489,1.3276,1.4252,1.11532,0.00984449,0.00984449,0.00984449
10,287.861,1.23554,0.9249,1.07601,0.62457,0.43465,0.45442,0.29517,1.37853,1.52652,1.16944,0.00980345,0.00980345,0.00980345
11,315.46,1.20498,0.8875,1.07016,0.82022,0.46838,0.52374,0.33627,1.26844,1.65925,1.10652,0.00975773,0.00975773,0.00975773
12,342.85,1.18436,0.87247,1.05303,0.81034,0.49568,0.55796,0.37345,1.20156,1.31388,1.06326,0.00970736,0.00970736,0.00970736
13,370.506,1.1648,0.8377,1.0531,0.88187,0.51095,0.56517,0.37317,1.17639,1.35596,1.07311,0.00965239,0.00965239,0.00965239
14,397.903,1.13969,0.81278,1.04129,0.82229,0.50164,0.56122,0.36221,1.24963,1.51932,1.09281,0.00959289,0.00959289,0.00959289
15,425.447,1.12392,0.79577,1.03426,0.80364,0.51591,0.55381,0.35241,1.18036,1.48889,1.06315,0.00952889,0.00952889,0.00952889
16,453.005,1.10604,0.76404,1.02365,0.90754,0.53294,0.61274,0.3805,1.19566,1.2858,1.06712,0.00946048,0.00946048,0.00946048
17,480.4,1.10012,0.74856,1.02283,0.82046,0.51419,0.55218,0.34297,1.27183,1.49146,1.14487,0.00938772,0.00938772,0.00938772
18,507.996,1.08461,0.74094,1.02463,0.90056,0.52661,0.58816,0.37421,1.20219,1.40025,1.09538,0.00931067,0.00931067,0.00931067
19,535.535,1.06604,0.71528,1.01091,0.90166,0.53569,0.56599,0.36795,1.18567,1.46463,1.0928,0.00922942,0.00922942,0.00922942
20,563,1.05129,0.71175,1.00916,0.89935,0.54852,0.59607,0.38395,1.17071,1.38238,1.06518,0.00914405,0.00914405,0.00914405
21,590.612,1.04154,0.69864,0.99719,0.87102,0.53646,0.58167,0.39001,1.12685,1.41948,1.06593,0.00905463,0.00905463,0.00905463
22,618.024,1.0357,0.68983,0.9989,0.87607,0.54791,0.58016,0.36192,1.25182,1.43179,1.15922,0.00896127,0.00896127,0.00896127
23,645.501,1.01273,0.66883,0.99294,0.89184,0.54423,0.63827,0.41434,1.08292,1.21423,1.04412,0.00886404,0.00886404,0.00886404
24,673.014,1.0017,0.66482,0.98393,0.84257,0.53529,0.56467,0.37016,1.19259,1.35525,1.11096,0.00876305,0.00876305,0.00876305
25,700.467,0.99071,0.64648,0.98264,0.93296,0.55305,0.61826,0.40026,1.16723,1.27518,1.10941,0.00865839,0.00865839,0.00865839
26,727.932,0.98083,0.63779,0.98314,0.86368,0.52676,0.58681,0.39273,1.14055,1.24612,1.05698,0.00855018,0.00855018,0.00855018
27,755.597,0.97704,0.63998,0.97402,0.9183,0.53062,0.60041,0.38367,1.18748,1.28059,1.09975,0.00843851,0.00843851,0.00843851
28,783.002,0.96765,0.63078,0.9722,0.94902,0.5458,0.59946,0.38755,1.12044,1.4164,1.07171,0.00832349,0.00832349,0.00832349
29,810.506,0.95798,0.62383,0.97289,0.88506,0.55869,0.60908,0.39411,1.20188,1.28328,1.13026,0.00820525,0.00820525,0.00820525
30,838.028,0.9398,0.59477,0.96282,0.81694,0.56415,0.60868,0.41294,1.06422,1.133,1.06739,0.00808389,0.00808389,0.00808389
31,865.536,0.93204,0.60195,0.96163,0.87777,0.56407,0.61627,0.4126,1.08787,1.14718,1.07153,0.00795954,0.00795954,0.00795954
32,892.929,0.93095,0.59088,0.96629,0.86666,0.5709,0.62056,0.41489,1.14293,1.07797,1.10479,0.00783231,0.00783231,0.00783231
33,920.536,0.91631,0.58027,0.95877,0.90465,0.53881,0.59743,0.40647,1.09166,1.19976,1.09528,0.00770234,0.00770234,0.00770234
34,948.051,0.90383,0.56959,0.95384,0.86899,0.57588,0.61371,0.42246,1.13109,1.16053,1.09339,0.00756976,0.00756976,0.00756976
35,975.474,0.90075,0.5651,0.95239,0.92449,0.58972,0.65506,0.44359,1.03883,0.92248,1.07991,0.00743468,0.00743468,0.00743468
36,1002.94,0.88804,0.55732,0.94564,0.88173,0.53801,0.59859,0.40021,1.12056,1.33664,1.0702,0.00729725,0.00729725,0.00729725
37,1030.34,0.88649,0.55155,0.94764,0.9307,0.54931,0.60321,0.40404,1.13494,1.23298,1.10248,0.00715761,0.00715761,0.00715761
38,1057.98,0.86597,0.53556,0.94067,0.88843,0.58203,0.61395,0.40996,1.13244,1.32684,1.10583,0.00701588,0.00701588,0.00701588
39,1085.4,0.86086,0.53405,0.93129,0.91423,0.53628,0.60098,0.40061,1.07279,1.11216,1.07926,0.00687222,0.00687222,0.00687222
40,1112.84,0.85196,0.53052,0.93165,0.91904,0.59421,0.6496,0.4295,1.06116,1.21712,1.04238,0.00672675,0.00672675,0.00672675
41,1140.45,0.83648,0.51429,0.92613,0.93506,0.57737,0.65385,0.4358,1.06504,1.07583,1.04064,0.00657963,0.00657963,0.00657963
42,1168.11,0.83352,0.51198,0.92933,0.90567,0.55334,0.60506,0.41842,1.09254,1.20092,1.08043,0.00643101,0.00643101,0.00643101
43,1195.63,0.82075,0.5099,0.92353,0.91587,0.57288,0.63557,0.4384,1.06112,1.13559,1.03471,0.00628101,0.00628101,0.00628101
44,1223.04,0.83028,0.5091,0.9218,0.93914,0.56205,0.59395,0.41527,1.02952,1.2199,1.04254,0.00612981,0.00612981,0.00612981
45,1250.68,0.81062,0.49734,0.92103,0.95395,0.55403,0.60761,0.42873,1.07036,1.30075,1.04999,0.00597754,0.00597754,0.00597754
46,1278.04,0.78839,0.48159,0.91552,0.92881,0.5534,0.61942,0.42677,1.02869,1.09354,1.05583,0.00582435,0.00582435,0.00582435
47,1305.67,0.79095,0.48374,0.91378,0.8998,0.58458,0.61956,0.42411,1.05926,1.05474,1.06647,0.0056704,0.0056704,0.0056704
48,1333.09,0.78366,0.4797,0.91543,0.87694,0.59037,0.62324,0.43545,1.01933,1.07147,1.02822,0.00551584,0.00551584,0.00551584
49,1360.49,0.77082,0.47287,0.90576,0.86942,0.5949,0.6462,0.44498,0.99982,1.04309,1.01886,0.00536081,0.00536081,0.00536081
50,1387.92,0.76827,0.46805,0.90448,0.90941,0.58489,0.60961,0.42386,1.03183,1.17288,1.05059,0.00520548,0.00520548,0.00520548
51,1415.59,0.76049,0.46095,0.90369,0.91796,0.5643,0.60057,0.42839,1.03855,1.17495,1.04583,0.00505,0.00505,0.00505
52,1442.92,0.75494,0.45755,0.90273,0.93253,0.56111,0.59646,0.42069,1.04343,1.22941,1.05867,0.00489452,0.00489452,0.00489452
53,1470.43,0.74519,0.454,0.89835,0.96444,0.56231,0.60145,0.43068,1.00221,1.23054,1.0483,0.00473919,0.00473919,0.00473919
54,1497.95,0.73808,0.444,0.89952,0.92406,0.55411,0.58974,0.41762,1.00838,1.18754,1.05102,0.00458416,0.00458416,0.00458416
55,1525.43,0.7244,0.44069,0.89482,0.91342,0.57037,0.5919,0.42595,1.01487,1.10877,1.04446,0.0044296,0.0044296,0.0044296
56,1553.18,0.71517,0.42968,0.89401,0.89607,0.57145,0.6004,0.4268,1.03928,1.15709,1.04895,0.00427565,0.00427565,0.00427565
57,1580.35,0.70492,0.4288,0.88739,0.8974,0.57766,0.61119,0.4265,1.04489,1.13825,1.05544,0.00412246,0.00412246,0.00412246
